KO_code	Transcripts
K02499	0.0
K09134	28.0
K07460	0.0
K08998	115.0
K09761	31.0
K02358	3428.0
K09762	39.0
K09765	34.0
K09767	0.0
K01810	466.0
K10254	315.0
K02355	635.0
K02357	819.0
K02356	3.0
K04047	5499.0
K00134	5566.0
K00133	84.0
K04042	61.0
K01958	156.0
K01956	37.0
K03892	94.0
K01952	44.0
K01953	171.0
K01950	0.0
K01951	102.0
K00782	235.0
K12308	170.0
K00784	92.0
K07736	0.0
K00036	124.0
K07739	0.0
K03290	37.0
K03297	17.0
K00033	325.0
K00030	0.0
K00426	1391.0
K03073	0.0
K03697	27.0
K03070	462.0
K01258	86.0
K01809	60.0
K00783	50.0
K01256	20.0
K01250	98.0
K13993	503.0
K01624	6966.0
K07478	71.0
K03177	23.0
K06442	52.0
K05896	42.0
K08234	46.0
K03187	30.0
K00554	42.0
K00557	40.0
K03489	94.0
K12270	66.0
K12574	91.0
K00558	0.0
K03189	84.0
K12573	44.0
K01073	60.0
K01876	57.0
K01077	36.0
K07223	248.0
K01879	28.0
K10773	36.0
K00817	0.0
K00951	63.0
K03500	45.0
K00954	128.0
K16013	94.0
K08300	0.0
K08302	1.0
K08303	0.0
K03486	45.0
K02532	19.0
K06967	43.0
K06180	153.0
K06183	52.0
K11717	75.0
K06187	125.0
K01493	22.0
K15342	0.0
K02601	143.0
K16511	645.0
K01495	0.0
K01494	0.0
K02825	65.0
K03550	38.0
K03551	46.0
K03553	115.0
K03555	35.0
K06910	9.0
K03284	0.0
K00773	51.0
K01779	58.0
K15580	715.0
K01772	34.0
K01770	0.0
K02781	901.0
K01776	67.0
K01478	14.0
K01775	90.0
K08659	69.0
K00869	25.0
K07106	0.0
K02899	217.0
K07458	0.0
K02895	1.0
K02892	141.0
K13052	51.0
K09690	0.0
K07693	16.0
K01786	63.0
K01785	294.0
K01784	172.0
K02773	0.0
K14155	42.0
K02770	62.0
K02074	112.0
K02075	46.0
K02076	94.0
K02077	26.0
K02071	42.0
K02072	58.0
K02073	88.0
K06926	94.0
K03309	25.0
K02520	197.0
K03469	56.0
K03305	87.0
K03307	39.0
K03581	51.0
K03303	0.0
K02529	310.0
K01607	47.0
K01911	46.0
K01916	54.0
K01914	45.0
K01915	72.0
K01919	79.0
K01854	43.0
K01552	174.0
K03783	0.0
K03784	77.0
K00074	0.0
K05937	54.0
K03789	15.0
K01295	27.0
K03584	35.0
K07778	15.0
K01232	84.0
K01118	20.0
K07173	250.0
K07170	22.0
K07078	55.0
K03823	33.0
K03826	29.0
K01358	134.0
K03601	42.0
K03602	0.0
K07402	0.0
K03609	100.0
K07052	277.0
K01356	1139.0
K01243	101.0
K06173	44.0
K02564	200.0
K06178	46.0
K01491	45.0
K02600	108.0
K09710	45.0
K00297	0.0
K01823	24.0
K07058	72.0
K03734	55.0
K13479	0.0
K03737	32.0
K02469	61.0
K03800	283.0
K04078	354.0
K03733	109.0
K04077	644.0
K04074	549.0
K04075	32.0
K04072	507.0
K03739	79.0
K04070	0.0
K15581	48.0
K00857	32.0
K00850	825.0
K00852	253.0
K04758	190.0
K00995	58.0
K01507	0.0
K00858	37.0
K00859	54.0
K07313	0.0
K03048	323.0
K07258	60.0
K03043	350.0
K03040	211.0
K03046	335.0
K02931	288.0
K02933	269.0
K02935	368.0
K01186	66.0
K02939	117.0
K14205	40.0
K12527	0.0
K01210	0.0
K03544	65.0
K16927	0.0
K01417	77.0
K07586	295.0
K09787	20.0
K00208	37.0
K02835	59.0
K01000	41.0
K07584	210.0
K13038	43.0
K01006	8.0
K01008	0.0
K03091	20.0
K02837	63.0
K10563	65.0
K01439	31.0
K02838	150.0
K02775	0.0
K00925	191.0
K00926	5.0
K00927	1819.0
K00928	54.0
K01430	49.0
K03092	66.0
K12700	114.0
K07657	0.0
K03427	0.0
K07652	90.0
K13640	0.0
K07658	50.0
K11041	0.0
K16012	93.0
K02986	534.0
K01476	27.0
K09974	0.0
K02851	58.0
K02982	208.0
K01662	0.0
K16209	465.0
K02988	256.0
K07386	266.0
K02113	164.0
K02112	244.0
K02111	194.0
K06925	567.0
K03587	0.0
K02440	149.0
K02115	232.0
K02114	188.0
K02563	47.0
K03589	36.0
K03588	58.0
K03466	140.0
K05985	21.0
K01649	0.0
K11144	155.0
K11145	39.0
K08641	21.0
K01641	34.0
K01647	0.0
K07030	202.0
K07749	1.0
K07035	32.0
K00336	0.0
K00700	227.0
K02786	37.0
K00703	331.0
K00705	0.0
K02598	73.0
K06950	7034.0
K07816	43.0
K07133	0.0
K06959	36.0
K06958	44.0
K09903	135.0
K07137	0.0
K02029	24.0
K02028	168.0
K03885	58.0
K15582	46.0
K03768	66.0
K00099	0.0
K02020	0.0
K03763	48.0
K03811	82.0
K01866	52.0
K01867	26.0
K02160	56.0
K02840	47.0
K01868	51.0
K01869	40.0
K09458	38.0
K16849	1.0
K03517	0.0
K00147	74.0
K02237	13.0
K01945	44.0
K01939	57.0
K07454	0.0
K01940	39.0
K01892	22.0
K00384	343.0
K07047	0.0
K01807	267.0
K01586	31.0
K07042	180.0
K07043	0.0
K07040	327.0
K03346	162.0
K12992	0.0
K01581	36.0
K00027	23.0
K00020	0.0
K07048	0.0
K00790	187.0
K01269	0.0
K09015	76.0
K09014	95.0
K09013	62.0
K01529	27.0
K03086	228.0
K08972	50.0
K01262	52.0
K03082	48.0
K01265	38.0
K12510	0.0
K12511	0.0
K03169	34.0
K03168	37.0
K02890	193.0
K07533	250.0
K09157	64.0
K09153	0.0
K12297	0.0
K16169	51.0
K11927	0.0
K07456	71.0
K01589	103.0
K05521	57.0
K10439	42.0
K00560	34.0
K01790	24.0
K02774	0.0
K00564	147.0
K00566	176.0
K00567	108.0
K10536	0.0
K00243	39.0
K03648	120.0
K00244	36.0
K00791	34.0
K00965	607.0
K04763	40.0
K00962	1.0
K00963	579.0
K00969	39.0
K01819	0.0
K07164	0.0
K06153	23.0
K00806	46.0
K00805	56.0
K00800	0.0
K08313	3.0
K06216	105.0
K06217	133.0
K06213	40.0
K02788	75.0
K00949	88.0
K02779	337.0
K06199	56.0
K06198	12.0
K01788	145.0
K02945	656.0
K02946	127.0
K06969	0.0
K02018	0.0
K01689	5887.0
K02016	20.0
K01687	0.0
K01684	0.0
K01685	0.0
K02012	0.0
K02013	30.0
K02010	0.0
K01681	0.0
K00666	0.0
K01442	29.0
K01443	308.0
K00661	44.0
K01448	97.0
K01760	46.0
K02793	189.0
K07038	36.0
K02795	1064.0
K02794	1582.0
K02445	46.0
K02796	1704.0
K07507	0.0
K02493	28.0
K13049	0.0
K05810	0.0
K02888	250.0
K02495	0.0
K07464	0.0
K02884	197.0
K02887	233.0
K02886	163.0
K02881	253.0
K07461	32.0
K07462	149.0
Kup_system_potassium_uptake_protein	25.0
K04567	71.0
K07668	146.0
K07665	55.0
K00003	69.0
K02243	25.0
K02242	34.0
K02240	32.0
K02530	40.0
K02245	15.0
K02244	26.0
K11358	0.0
K02086	24.0
K02081	0.0
K01610	108.0
K02082	122.0
K00599	0.0
K11741	81.0
K01619	89.0
K08724	50.0
K09861	23.0
K00065	1.0
K00067	35.0
K03830	11.0
K00111	374.0
K07636	44.0
K08728	38.0
K03547	35.0
K03546	33.0
K03545	440.0
K07009	46.0
K02834	215.0
K03429	78.0
K02836	61.0
K13787	0.0
K03424	60.0
K13789	38.0
K09773	604.0
K00691	319.0
K07007	0.0
K03549	0.0
K01429	41.0
K00991	0.0
K09116	0.0
K09117	1250.0
K03595	194.0
K13678	79.0
K03758	0.0
K03610	93.0
K05822	34.0
K05823	27.0
K06148	27.0
K09702	25.0
K02338	60.0
K02337	82.0
K02335	52.0
K06147	205.0
K02238	27.0
K00525	69.0
K00526	93.0
K00527	542.0
K01839	74.0
K01838	254.0
K01835	450.0
K00284	0.0
K00287	27.0
K00286	34.0
K00528	3.0
K03723	33.0
K03722	41.0
K01524	40.0
K04069	15653.0
K04068	634.0
K03724	0.0
K01488	22.0
K04066	36.0
K03684	0.0
K03685	27.0
K03686	229.0
K03687	1661.0
K04487	144.0
K00841	62.0
K00847	270.0
K00382	215.0
K00845	85.0
K02956	427.0
K00849	762.0
K01534	69.0
K04485	75.0
K01537	127.0
K03110	37.0
K03111	384.0
K07305	39.0
K07304	75.0
K07726	0.0
K13953	550.0
K03980	0.0
K12990	0.0
K10009	27.0
K11175	23.0
K02965	196.0
K02909	2.0
K02906	133.0
K00075	119.0
K15738	26.0
K01881	134.0
K16899	50.0
K01883	38.0
K11065	142.0
K01887	27.0
K08591	27.0
K01889	37.0
K15634	297.0
K01220	26.0
K15633	5.0
K01222	0.0
K01223	426.0
K03386	1213.0
K07166	42.0
K01154	0.0
K02759	210.0
K01153	0.0
K01151	163.0
K11749	74.0
K02757	147.0
K03688	57.0
K01791	65.0
K01409	45.0
K00939	316.0
K00938	30.0
K00937	0.0
K02434	86.0
K00627	213.0
K00626	0.0
K00625	256.0
K05523	32.0
K06890	121.0
K06896	45.0
K07238	0.0
K06895	55.0
K02621	25.0
K02992	243.0
K02622	52.0
K01925	93.0
K00891	0.0
K01129	0.0
K03322	29.0
K09963	40.0
K09962	14.0
K11072	32.0
K02800	38.0
K02470	56.0
K05311	362.0
K01783	85.0
K02477	0.0
K07090	45.0
K03574	164.0
K07171	66.0
K03572	46.0
K03570	65.0
K08999	0.0
K01710	24.0
K07027	67.0
K01714	58.0
K01653	0.0
K01652	57.0
K02874	231.0
K11085	16.0
K02876	334.0
K03976	45.0
K02871	359.0
K03975	240.0
K05592	42.0
K03978	30.0
K00655	37.0
K02878	230.0
K02879	184.0
K00651	280.0
K02050	45.0
K02051	32.0
K02056	0.0
K02057	0.0
K14170	0.0
K03502	0.0
K03501	44.0
K10823	69.0
K07124	104.0
K02000	14.0
K07126	54.0
K02372	63.0
K00088	47.0
K00087	0.0
K03713	71.0
K03710	156.0
K03711	38.0
K03188	32.0
K01870	37.0
K01873	43.0
K01872	37.0
K01875	105.0
K01874	54.0
K02173	0.0
K16850	4.0
K06023	136.0
K01878	26.0
K03481	101.0
K09747	137.0
K03484	130.0
K06024	32.0
K13727	27.0
K16323	1045.0
K01972	70.0
K17677	161.0
K13292	139.0
K05919	0.0
K03476	63.0
K03475	55.0
K07056	106.0
K02283	0.0
K02282	0.0
K03470	27.0
K17076	0.0
K02824	21.0
K17074	0.0
K00013	0.0
K17073	0.0
K00016	2779.0
K01885	0.0
K02217	0.0
K03624	102.0
K03625	254.0
K03151	43.0
K03152	106.0
K03621	77.0
K03095	47.0
K06975	289.0
K12555	72.0
K01372	109.0
K03090	0.0
K03628	36.0
K03629	39.0
K00239	0.0
K06976	0.0
K07145	56.0
K00648	62.0
K04652	0.0
K07407	723.0
K04651	0.0
K05878	96.0
K02343	163.0
K15773	0.0
K03786	0.0
K00278	0.0
K04094	43.0
K04095	30.0
K04096	22.0
K03650	34.0
K03657	118.0
K03655	133.0
K03654	167.0
K00574	45.0
K09693	145.0
K07448	0.0
K00571	42.0
K01304	0.0
K00973	33.0
K06941	0.0
K00975	554.0
K00974	25.0
K00901	141.0
K04477	0.0
K01834	6252.0
K00872	58.0
K00873	1236.0
K01281	55.0
K00876	28.0
K00874	0.0
K09888	53.0
K04486	0.0
K06201	92.0
K06207	74.0
K02952	219.0
K02950	190.0
K07015	57.0
K02959	851.0
K04488	76.0
K03778	188.0
K01005	190.0
K03647	72.0
K03701	127.0
K00882	61.0
K01271	100.0
K11733	32.0
K01575	69.0
K02002	25.0
K01577	0.0
K01026	0.0
K01755	41.0
K01756	37.0
K02008	20.0
K01752	65.0
K06878	266.0
K02004	139.0
K02007	33.0
K02006	26.0
K02001	23.0
K16328	49.0
K02003	146.0
K02750	72.0
K07082	25.0
K01597	40.0
K00759	226.0
K01595	0.0
K00616	0.0
K01591	42.0
K02431	1.0
K07088	21.0
K01464	0.0
K00756	120.0
K00754	296.0
K01817	43.0
K07570	62.0
K07571	98.0
K08177	0.0
K07574	38.0
K09760	0.0
K08600	0.0
K08602	51.0
K00689	23.0
K03294	120.0
K00611	23.0
K08987	29.0
K09952	241.0
K11189	1484.0
K08372	0.0
K01754	0.0
K05808	1.0
K05516	0.0
K09812	36.0
K09811	0.0
K05515	0.0
K02500	0.0
K02502	0.0
K02503	78.0
K02859	49.0
K07284	508.0
K00831	44.0
K03442	29.0
K09748	98.0
K01620	0.0
K01938	84.0
K01625	0.0
K08166	14.0
K01934	32.0
K01937	59.0
K01933	27.0
K01989	46.0
K00058	0.0
K00059	140.0
K01428	49.0
K00012	0.0
K00054	26.0
K00057	104.0
K07150	75.0
K00688	413.0
K03439	40.0
K03438	90.0
K03536	56.0
K00931	46.0
K02433	67.0
K03925	0.0
K00680	16.0
K03431	122.0
K07012	0.0
K03437	16.0
K02822	58.0
K02821	45.0
K01056	29.0
K03744	371.0
K09685	32.0
K03210	212.0
K03217	264.0
K03216	24.0
K03743	0.0
K03190	36.0
K03191	43.0
K03218	46.0
K03667	178.0
K03664	48.0
K03665	46.0
K09772	217.0
K09817	0.0
K05833	75.0
K06158	25.0
K02221	155.0
K05837	83.0
K02342	48.0
K04043	4310.0
K02340	40.0
K02341	29.0
K02346	27.0
K00563	49.0
K01808	0.0
K03696	187.0
K03695	68.0
K00537	132.0
K04041	0.0
K00102	0.0
K00615	1.0
K01803	1014.0
K01804	30.0
K01805	0.0
K03699	131.0
K03698	86.0
K00128	0.0
K07704	0.0
K07707	606.0
K07706	528.0
K00100	82.0
K05832	49.0
K03320	37.0
K00432	1.0
K02528	39.0
K03282	442.0
K03328	0.0
K06972	0.0
K01955	71.0
K03060	0.0
K01246	31.0
K01247	0.0
K07046	0.0
K01751	0.0
K12410	0.0
K10010	29.0
K03106	49.0
K15051	21.0
K03101	38.0
K03100	114.0
K07404	108.0
K03492	64.0
K04759	273.0
K02424	95.0
K00547	56.0
K01239	16.0
K02990	439.0
K16787	149.0
K16786	47.0
K16785	123.0
K15583	52.0
K00226	38.0
K01338	0.0
K01893	103.0
K00997	65.0
K00548	0.0
K01890	37.0
K02768	0.0
K02687	41.0
K01735	0.0
K01142	38.0
K02760	244.0
K02761	263.0
K01419	117.0
K02994	269.0
K07738	85.0
K00948	1433.0
K00826	63.0
K00820	318.0
K00823	36.0
K00789	1.0
K00942	143.0
K00943	28.0
K00940	174.0
K00945	25.0
K06881	47.0
K01096	27.0
K06885	48.0
K01092	104.0
K01091	0.0
K01090	0.0
K06889	107.0
K00425	1319.0
K08884	70.0
K10947	147.0
K03979	141.0
K11071	38.0
K11069	33.0
K11068	41.0
K09691	0.0
K15986	275.0
K02968	245.0
K01520	56.0
K02967	1753.0
K01487	0.0
K02963	20.0
K06726	102.0
K02961	223.0
K11535	69.0
K06901	94.0
K06902	0.0
K03569	381.0
K01661	47.0
K06973	0.0
K03565	24.0
K03740	128.0
K00161	176.0
K00762	37.0
K00763	44.0
K00760	48.0
K01465	34.0
K01462	144.0
K00767	0.0
K00764	20.0
K01635	359.0
K01704	0.0
K01703	0.0
K03076	343.0
K02863	327.0
K02948	213.0
K02860	33.0
K02867	183.0
K07447	311.0
K07444	37.0
K02864	316.0
K00645	34.0
K16925	41.0
K16924	40.0
K07118	51.0
K00640	0.0
K00761	143.0
K06346	43.0
K02040	113.0
K09825	227.0
K02049	42.0
K00540	369.0
K03709	180.0
K03708	141.0
K10206	0.0
K03575	0.0
K03316	130.0
K03700	75.0
K03703	223.0
K03702	35.0
K03705	1522.0
K03313	0.0
K03311	73.0
K03499	19.0
K01426	36.0
K01963	49.0
K01962	50.0
K06131	30.0
K03491	34.0
K03571	58.0
K03495	53.0
K03497	100.0
K03496	45.0
K16898	83.0
K00005	0.0
K07742	134.0
K03081	49.0
K03797	56.0
K00001	380.0
K02548	40.0
K03798	124.0
K03799	377.0
K05364	0.0
K13280	0.0
K00162	158.0
K03402	149.0
K03531	179.0
K02810	132.0
K07067	0.0
K00364	84.0
K03816	30.0
K03367	110.0
K03366	167.0
K02819	136.0
