Compound_code	Lower_99_CI	Lower_95_CI	Sim_Mean	Upper_95_CI	Upper_99_CI
C05528	-11.034	-8.977	0.0
C05527	0.0	0.0	0.0
C00149	0.0	8.88	10.806
C00944	-10.53	0.0	10.663
C05356	0.0	8.931	10.806
C16595	7.15	9.399	11.185
C02430	-10.482	0.0	10.636
C15547	-11.079	-8.951	0.0
C14819	-10.908	-8.895	0.0
C14818	6.989	9.3335	11.057
C00436	-11.011	-8.948	0.0
C00827	0.0	0.0	0.0
C00826	0.0	8.849	11.011
C00741	-11.011	-8.925	0.0
C00534	0.0	0.0	0.0
C06126	0.0	8.886	11.065
C01181	-11.065	-8.883	0.0
C04877	-10.644	0.0	10.573
C04874	-10.935	-8.951	0.0
C01185	-10.351	7.6255	10.726
C06128	0.0	8.895	11.079
C15812	-10.666	-2.9035	10.706
C15813	0.0	0.0	0.0
C15811	0.0	9.014	11.022
C15814	0.0	0.0	0.0
C03160	-10.609	0.0	10.693
C16688	-10.594	0.0	10.562
C05752	-10.657	0.0	10.587
C00794	-10.7	0.0	10.679
C02067	0.0	8.9875	11.274
C00798	0.0	0.0	0.0
C00227	-9.124	-5.555	8.907
C00226	7.827	9.5265	11.247
C01236	-10.467	0.0	10.562
C00221	-10.659	0.0	10.634
C00385	-9.596	5.17	9.56
C00387	7.607	9.479	11.203
C02504	-10.181	6.8885	10.355
C02505	0.0	8.983	11.184
C00229	-10.463	0.0	10.444
C00380	0.0	0.0	0.0
C00508	-10.914	-8.883	0.0
C00366	-11.224	-9.222	-6.209
C01801	0.0	8.8425	11.034
C00364	-10.684	-7.2715	10.441
C00365	-10.162	-4.246	9.937
C00362	-9.541	1.0	9.655
C00363	-10.713	0.0	10.23
C00360	0.0	0.0	0.0
C00008	-9.996	-6.508	9.48
C05831	-11.034	-9.061	0.0
C00006	-10.451	7.066	10.747
C00005	-11.057	-9.224	-6.954
C00003	-10.713	-8.264	10.353
C00002	-9.568	7.781	10.463
C00369	-10.089	0.0	10.303
C05703	-10.999	-9.36	-7.219
C04088	-11.034	-9.058	0.0
C00632	0.0	9.061	11.034
C03586	-11.334	-8.977	0.0
C16619	-11.128	-9.264	-6.209
C16618	-10.557	0.0	10.573
C02612	7.15	9.351	11.04
C16615	-11.079	-8.883	0.0
C16614	0.0	8.883	11.079
C00645	-11.222	-9.223	-6.492
C00644	-11.065	-8.88	0.0
C00647	0.0	0.0	0.0
C00310	-10.914	-8.873	0.0
C00641	-10.078	0.0	10.202
C01931	-10.863	-8.849	0.0
C00314	0.0	8.948	10.935
C04494	-10.471	-7.114	10.484
C00092	-11.125	-9.538	-8.134
C00093	-10.273	7.492	10.619
C00095	-10.267	6.6	10.685
C00096	0.0	8.993	11.274
C00097	-9.728	7.6545	10.231
C14099	-11.247	-9.5265	-7.827
C06311	-11.04	-9.324	-7.615
C04631	-10.344	0.0	10.347
