Compound_code	Lower_99_CI	Lower_95_CI	Sim_Mean	Upper_95_CI	Upper_99_CI
C05528	-5.977	-4.644	-3.0
C05527	0.0	0.0	0.0
C00149	-4.0	-1.585	3.807
C00944	-5.248	1.0	5.285
C02430	-5.248	0.0	5.248
C00020	-3.907	-1.585	3.585
C14819	-5.858	-4.524	-2.807
C14818	2.807	4.524	5.858
C00436	-5.954	-4.644	-2.807
C00437	-5.044	-1.0	4.954
C01081	-5.977	-4.644	-2.807
C00438	-4.248	1.0	4.585
C00826	2.807	4.5545	5.977
C00534	0.0	0.0	0.0
C06126	3.807	4.907	6.022
C00469	3.0	4.7	6.066
C04877	-5.322	1.0	5.209
C01185	-5.248	1.585	5.248
C00558	-5.459	1.585	5.426
C15812	-5.322	1.0	5.392
C15813	0.0	0.0	0.0
C15811	3.0	4.644	5.907
C15814	0.0	0.0	0.0
C05751	-5.492	-1.585	5.392
C05796	3.807	4.755	6.044
C00015	-3.585	1.585	4.0
C00794	-6.022	-4.907	-3.807
C00793	2.807	4.644	6.066
C00791	3.7	4.858	6.066
C16219	-5.17	1.0	5.322
C00227	-1.0	0.0	1.585
C00226	3.0	4.7	6.066
C05756	-5.17	1.0	5.322
C00221	-5.426	-3.0	4.954
C00385	-4.755	1.0	4.907
C00387	-4.954	2.585	5.322
C02504	-5.0	2.0	5.044
C00229	-5.285	-1.0	5.248
C16396	4.248	5.044	6.044
C14463	0.0	0.0	0.0
C00546	-5.977	-4.7	-3.17
C16399	-6.044	-5.044	-4.248
C05839	3.807	4.807	6.15
C05838	-6.15	-4.807	-3.807
C00364	-5.248	2.0	5.322
C00365	-4.524	1.0	4.585
C00362	-3.7	1.0	3.807
C00363	-5.883	-4.644	-3.0
C00360	-4.524	0.0	4.807
C00008	-3.585	-1.0	3.585
C00006	-5.392	-1.0	5.285
C00005	-5.954	-4.644	-2.807
C00003	-5.426	-2.322	5.285
C00002	-4.644	3.322	5.358
C00369	-4.7	2.807	5.358
C05703	-6.044	-4.858	-3.7
C03589	0.0	0.0	0.0
C04088	-6.066	-4.524	-3.0
C16619	-6.17	-4.858	-3.907
C16618	-5.322	-1.0	5.426
C02612	3.807	4.807	5.954
C16615	-6.044	-4.644	-3.17
C16614	3.17	4.644	6.044
C03742	-6.15	-4.807	-3.807
C00645	-6.0	-4.7	-3.17
C00099	-4.907	0.0	4.755
C00311	-4.0	0.0	4.087
C00310	-5.285	1.585	5.426
C00641	-5.0	0.0	5.044
C01931	-6.066	-4.524	-3.0
C00315	-3.459	0.0	3.459
C00314	3.0	4.644	6.044
C00091	0.0	0.0	0.0
C00760	-4.459	2.0	4.907
C00093	4.0	4.954	5.954
C00095	-5.248	0.0	5.392
C00096	-4.644	-2.0	4.392
C00097	-4.907	2.0	5.044
C14099	-6.066	-4.7	-3.0
C04633	-5.0	0.0	5.044
C14090	-6.066	-4.7	-3.0
C15667	3.17	4.755	6.044
C02282	-4.807	2.585	5.248
C06196	-5.977	-4.7	-3.17
C03232	-4.644	0.0	4.585
C04734	0.0	0.0	0.0
C00166	-3.459	1.0	3.7
C02988	-6.19	-4.644	-3.17
C00180	-6.15	-4.6145	-2.807
C00163	-5.426	-1.585	5.209
C02984	-6.022	-4.858	-3.807
C02987	-6.066	-4.7	-3.17
C00169	-4.807	-1.0	4.7
C02047	-6.0	-4.644	-3.17
C03082	-5.0	1.0	5.044
C04377	-5.977	-4.7	-3.0
C04376	-5.392	0.0	5.248
C20258	-4.907	-1.0	4.858
C03089	0.0	0.0	0.0
C00860	-5.426	0.0	5.459
C00329	3.0	4.5545	5.907
C02962	3.17	4.524	6.044
C00864	-5.322	0.0	5.285
C04272	-4.907	0.0	4.585
C04501	0.0	0.0	0.0
C01419	3.0	4.644	6.044
