KO_code	Transcripts
K15553	0.0
K15552	1.0
K15551	0.0
K09712	0.0
K06073	1.0
K06074	1.0
K14260	3.0
K06076	1.0
K01485	1.0
K03737	752.0
K00455	1.0
K03732	5.0
K03733	2.0
K03424	1.0
K12339	1.0
K04072	8.0
K00517	2.0
K00854	0.0
K12144	0.0
K12410	0.0
K12141	0.0
K00851	5.0
K04759	1.0
K00853	2.0
K00995	1.0
K04755	0.0
K11934	7.0
K04651	2.0
K00990	4.0
K12340	1.0
K07313	1.0
K07259	1.0
K09470	0.0
K13821	0.0
K03839	2.0
K03319	0.0
K03408	0.0
K07250	0.0
K12137	1.0
K03623	2.0
K02931	52.0
K16090	0.0
K02933	55.0
K02935	72.0
K16089	1.0
K01187	0.0
K02356	1.0
K01061	2.0
K03527	1.0
K12527	1.0
K03550	0.0
K12525	1.0
K12524	1.0
K03316	2.0
K09788	0.0
K06190	1.0
K02834	4.0
K03100	2.0
K15724	2.0
K12529	1.0
K11996	0.0
K01000	2.0
K12660	0.0
K12661	0.0
K01007	1.0
K01008	0.0
K02747	1.0
K02744	1.0
K02745	0.0
K02742	0.0
K01439	0.0
K01438	1.0
K00925	9.0
K00926	1.0
K00928	1.0
K03629	0.0
K00631	3.0
K07657	1.0
K03293	4.0
K11930	0.0
K07229	1.0
K08194	2.0
K07224	1.0
K13641	2.0
K05539	1.0
K07552	1.0
K15834	2.0
K09971	3.0
K02986	59.0
K09973	0.0
K15342	0.0
K00097	1.0
K14682	1.0
K15833	2.0
K00655	0.0
K02988	43.0
K01139	5.0
K08351	2.0
K03583	1.0
K10708	1.0
K02568	1.0
K03580	1.0
K02441	2.0
K02440	1.0
K03585	4.0
K03584	1.0
K02562	2.0
K06214	0.0
K02301	1.0
K02566	0.0
K02564	1.0
K02297	1.0
K03817	0.0
K01649	0.0
K01720	0.0
K12961	1.0
K01643	0.0
K01647	1.0
K16346	0.0
K02027	0.0
K15585	1.0
K00700	3.0
K00703	1.0
K03759	2.0
K00705	2.0
K02598	1.0
K11751	1.0
K02025	0.0
K07139	1.0
K06957	1.0
K14065	1.0
K02031	0.0
K02841	1.0
K06959	1.0
K03517	1.0
K02844	2.0
K02847	0.0
K02846	1.0
K00090	2.0
K11931	0.0
K03885	0.0
K12369	0.0
K12368	1.0
K03769	1.0
K03768	4.0
K00099	1.0
K02020	0.0
K03762	2.0
K11750	1.0
K03760	1.0
K04096	1.0
K05819	1.0
K05818	1.0
K01866	2.0
K01867	1.0
K06080	1.0
K05813	2.0
K04656	2.0
K01868	6.0
K01869	32.0
K05817	2.0
K05816	1.0
K02168	0.0
K09458	3.0
K16849	0.0
K04031	1.0
K00146	0.0
K01258	1.0
K01945	1.0
K01940	1.0
K15773	0.0
K08191	7.0
K11734	1.0
K00380	1.0
K02182	0.0
K00799	0.0
K00383	2.0
K00797	1.0
K00796	1.0
K00795	1.0
K07724	2.0
K02017	1.0
K07048	1.0
K12995	0.0
K09015	0.0
K06917	0.0
K01529	1.0
K01895	3.0
K12516	0.0
K00891	0.0
K01262	0.0
K01265	2.0
K09019	0.0
K00675	0.0
K03169	1.0
K06144	0.0
K03216	3.0
K02194	1.0
K08223	2.0
K06145	1.0
K10037	3.0
K00094	1.0
K06929	0.0
K06916	1.0
K13244	1.0
K11926	2.0
K02362	0.0
K11925	1.0
K11928	2.0
K02363	0.0
K01785	1.0
K05712	0.0
K00228	1.0
K07690	0.0
K01091	1.0
K03642	1.0
K01791	2.0
K03648	1.0
K03649	1.0
K00247	5.0
K02849	2.0
K00965	0.0
K04764	5.0
K04765	0.0
K04763	2.0
K01169	0.0
K04761	2.0
K01066	0.0
K07263	0.0
K03761	1.0
K00806	2.0
K03568	1.0
K07184	1.0
K08313	0.0
K15460	1.0
K06211	1.0
K06212	6.0
K08314	1.0
K07345	58.0
K07347	7.0
K08318	1.0
K06219	1.0
K08154	2.0
K02948	64.0
K05782	1.0
K11645	1.0
K05780	0.0
K02779	0.0
K14393	1.0
K06195	1.0
K06194	2.0
K11720	2.0
K02945	34.0
K16264	1.0
K11104	3.0
K11105	1.0
K11107	1.0
K05526	0.0
K11102	2.0
K02019	2.0
K01686	3.0
K01687	1.0
K07862	1.0
K10984	1.0
K01682	3.0
K02013	0.0
K02407	0.0
K02406	0.0
K00666	0.0
K02014	0.0
K01443	1.0
K00748	2.0
K06039	2.0
K02791	0.0
K11741	1.0
K16012	1.0
K02795	2.0
K02794	1.0
K01766	1.0
K02492	1.0
K08994	0.0
K05810	1.0
K02496	2.0
K02888	23.0
K08162	2.0
K08163	1.0
K13735	1.0
K02884	17.0
K02498	2.0
K11749	2.0
K02881	47.0
K08169	1.0
K07462	1.0
K09800	2.0
K02395	1.0
K02068	1.0
K05815	0.0
K01448	0.0
K02394	0.0
K09808	2.0
K06445	1.0
K07663	2.0
K07660	1.0
K08369	0.0
K07486	0.0
K10678	0.0
K02536	3.0
K00156	0.0
K07483	3.0
K02533	1.0
K02654	0.0
K03469	0.0
K00852	2.0
K05501	2.0
K13954	0.0
K01610	4.0
K01613	3.0
K02082	1.0
K02392	1.0
K03837	4.0
K00060	1.0
K03835	1.0
K09861	1.0
K03833	1.0
K08723	2.0
K00067	0.0
K12957	1.0
K15548	0.0
K07273	1.0
K05921	1.0
K03838	1.0
K03546	0.0
K03545	7.0
K03544	4.0
K03543	0.0
K07160	0.0
K02836	3.0
K02837	1.0
K02838	5.0
K07275	0.0
K07000	0.0
K13255	0.0
K00344	2.0
K07007	1.0
K03931	1.0
K03757	1.0
K07058	0.0
K03755	1.0
K03618	1.0
K02454	1.0
K03611	2.0
K03610	1.0
K02237	1.0
K05820	3.0
K07703	2.0
K06148	1.0
K02233	1.0
K02231	1.0
K02337	1.0
K02336	1.0
K02335	1.0
K08993	0.0
K06140	1.0
K06141	2.0
K14261	1.0
K06143	1.0
K00526	1.0
K00527	7.0
K01839	2.0
K01838	0.0
K15524	0.0
K00285	0.0
K01834	9.0
K06205	4.0
K03688	1.0
K03722	1.0
K07714	0.0
K04069	2.0
K07713	1.0
K07710	0.0
K00029	1.0
K00117	1.0
K04066	1.0
K13256	2.0
K03685	2.0
K00113	1.0
K03687	2.0
K16704	1.0
K00847	1.0
K00874	0.0
K01531	1.0
K00849	0.0
K00848	1.0
K03669	1.0
K07301	0.0
K07300	0.0
K03112	3.0
K10002	0.0
K03981	1.0
K10000	1.0
K03117	5.0
K04064	2.0
K05541	1.0
K02459	1.0
K09023	0.0
K06206	1.0
K00794	3.0
K03787	1.0
K08218	3.0
K03111	2.0
K09181	1.0
K16092	2.0
K02906	52.0
K00075	1.0
K15738	0.0
K09934	1.0
K01881	2.0
K01883	0.0
K12994	0.0
K01886	1.0
K01887	0.0
K08591	0.0
K08590	0.0
K01226	1.0
K00790	2.0
K15633	5.0
K01222	1.0
K07304	1.0
K16074	0.0
K01407	2.0
K02759	0.0
K03116	5.0
K01150	0.0
K01151	1.0
K02757	2.0
K10001	0.0
K02750	2.0
K01011	1.0
K13771	4.0
K00835	2.0
K07496	3.0
K02024	1.0
K02796	2.0
K00626	1.0
K00760	3.0
K00930	1.0
K05523	1.0
K05522	0.0
K05521	0.0
K07238	2.0
K06894	1.0
K06895	1.0
K07235	2.0
K11894	0.0
K07236	2.0
K11893	0.0
K11891	0.0
K04335	1.0
K01089	0.0
K02990	36.0
K08281	1.0
K09969	3.0
K10985	1.0
K08322	0.0
K01082	1.0
K01630	5.0
K08289	1.0
K00892	2.0
K11072	0.0
K07173	1.0
K00322	2.0
K02464	0.0
K11747	1.0
K05778	0.0
K03578	0.0
K03579	0.0
K15034	1.0
K03577	1.0
K02573	2.0
K00880	1.0
K11391	1.0
K02574	0.0
K03571	1.0
K01659	1.0
K11733	2.0
K00048	1.0
K01714	2.0
K05966	0.0
K05964	1.0
K01719	2.0
K01652	2.0
K03574	1.0
K03972	0.0
K12299	3.0
K02876	61.0
K08641	0.0
K02871	37.0
K00658	1.0
K00656	26.0
K00657	0.0
K05365	0.0
K08219	1.0
K02878	42.0
K02879	39.0
K02083	1.0
K02199	1.0
K02056	2.0
K02057	3.0
K02054	0.0
K08138	1.0
K08137	1.0
K03502	1.0
K02058	1.0
K10823	0.0
K02195	1.0
K00652	2.0
K03600	3.0
K01434	1.0
K07786	0.0
K03893	2.0
K16324	1.0
K00087	1.0
K01129	1.0
K03711	3.0
K03717	1.0
K07029	0.0
K12291	1.0
K01873	2.0
K01872	4.0
K02804	1.0
K02173	0.0
K16850	0.0
K03482	0.0
K09807	4.0
K09747	2.0
K03487	1.0
K07643	1.0
K03658	1.0
K00151	0.0
K00769	2.0
K00373	0.0
K01972	1.0
K16322	1.0
K13888	1.0
K01975	1.0
K03476	1.0
K03475	2.0
K14056	0.0
K03473	1.0
K03472	2.0
K03808	1.0
K03809	2.0
K03807	1.0
K00484	0.0
K07757	0.0
K16328	0.0
K02036	1.0
K03624	2.0
K03625	2.0
K03150	2.0
K03151	1.0
K03152	0.0
K08325	1.0
K17247	2.0
K03628	12.0
K03092	3.0
K02372	4.0
K10124	0.0
K11921	0.0
K02302	1.0
K02300	2.0
K02853	2.0
K09251	1.0
K11941	0.0
K01042	1.0
K11927	1.0
K04652	1.0
K04653	1.0
K00276	0.0
K11932	2.0
K05879	0.0
K05878	1.0
K08315	3.0
K05875	3.0
K09914	2.0
K05877	0.0
K05876	0.0
K00278	1.0
K06949	2.0
K03651	1.0
K03650	2.0
K03657	1.0
K07141	1.0
K03654	3.0
K16263	2.0
K13788	15.0
K00574	4.0
K00573	1.0
K09970	0.0
K01305	1.0
K04775	0.0
K00970	2.0
K04770	0.0
K00975	2.0
K00974	1.0
K01112	1.0
K01223	4.0
K00979	1.0
K00901	1.0
K11742	0.0
K11743	0.0
K12143	1.0
K05685	0.0
K00878	1.0
K00879	1.0
K13638	2.0
K07274	4.0
K13926	1.0
K13636	1.0
K13637	4.0
K13631	3.0
K03468	1.0
K09888	4.0
K02039	1.0
K06200	0.0
K06207	10.0
K02952	58.0
K09925	0.0
K02950	36.0
K03412	0.0
K04844	1.0
K05781	1.0
K11738	0.0
K05366	1.0
K01579	3.0
K01271	2.0
K01270	2.0
K05776	0.0
K11732	3.0
K05775	1.0
K11737	1.0
K12139	1.0
K10542	0.0
K01754	1.0
K06871	1.0
K08227	2.0
K12678	2.0
K16321	2.0
K01752	3.0
K01753	1.0
K07147	1.0
K03675	0.0
K10939	0.0
K16329	1.0
K01690	2.0
K00906	1.0
K00759	2.0
K01595	2.0
K02753	1.0
K01591	2.0
K07088	1.0
K00757	4.0
K01599	1.0
K08173	0.0
K08172	0.0
K02483	0.0
K02484	0.0
K00024	0.0
K02358	68.0
K02858	2.0
K07471	2.0
K06149	4.0
K07056	1.0
K04568	4.0
K07679	1.0
K02100	1.0
K09817	0.0
K09816	1.0
K07677	0.0
K01058	1.0
K11911	0.0
K09811	2.0
K03723	0.0
K02500	0.0
K01825	3.0
K02504	0.0
K14170	1.0
K00800	1.0
K03449	0.0
K03446	2.0
K02509	1.0
K03445	3.0
K10763	2.0
K00859	0.0
K02458	1.0
K01755	1.0
K01627	2.0
K01628	1.0
K01629	1.0
K01937	3.0
K11203	2.0
K11201	2.0
K00058	1.0
K00962	9.0
K12944	0.0
K00057	4.0
K13381	0.0
K12943	1.0
K07791	7.0
K00688	3.0
K02436	1.0
K02431	1.0
K07156	2.0
K08156	1.0
K07406	2.0
K02000	0.0
K03431	2.0
K02824	2.0
K10440	3.0
K00684	1.0
K03435	1.0
K03212	1.0
K03747	1.0
K03210	5.0
K03217	4.0
K07286	0.0
K04079	2.0
K12264	0.0
K03667	2.0
K13896	1.0
K03665	2.0
K00826	1.0
K03474	1.0
K05835	5.0
K03310	1.0
K09774	1.0
K06153	1.0
K02343	1.0
K02340	2.0
K06157	0.0
K07751	1.0
K02344	3.0
K02413	1.0
K01808	1.0
K03499	2.0
K03695	1.0
K07676	1.0
K00537	0.0
K16868	0.0
K03498	2.0
K02444	2.0
K09477	0.0
K01803	4.0
K01804	2.0
K01805	2.0
K09473	0.0
K09812	2.0
K03327	0.0
K03326	2.0
K03324	2.0
K07701	0.0
K07673	0.0
K03321	1.0
K00432	0.0
K00121	0.0
K13243	0.0
K05515	1.0
K07709	2.0
K07708	1.0
K11895	0.0
K02452	1.0
K01142	1.0
K01246	2.0
K01247	0.0
K00882	0.0
K01241	2.0
K10017	2.0
K00857	0.0
K10011	1.0
K02380	0.0
K03490	1.0
K07170	1.0
K07491	1.0
K07232	1.0
K03269	1.0
K07404	1.0
K09806	4.0
K02453	0.0
K03836	2.0
K05880	0.0
K05881	2.0
K02992	30.0
K01840	0.0
K04773	1.0
K07574	5.0
K17713	2.0
K02508	0.0
K15586	2.0
K15587	1.0
K15580	1.0
K07127	0.0
K00540	2.0
K15583	0.0
K01232	0.0
K01338	4.0
K01894	1.0
K12148	3.0
K01892	3.0
K00548	1.0
K00549	1.0
K02450	0.0
K02682	0.0
K01147	1.0
K01069	1.0
K01141	1.0
K03557	10.0
K01414	2.0
K02761	1.0
K01419	1.0
K02688	1.0
K05844	0.0
K11209	0.0
K01816	1.0
K00788	0.0
K08310	2.0
K00821	1.0
K00820	4.0
K00823	0.0
K00942	2.0
K04018	1.0
K00940	1.0
K11076	0.0
K05499	1.0
K00945	2.0
K03299	1.0
K01092	2.0
K07637	1.0
K07636	3.0
K06889	0.0
K07638	1.0
K09933	1.0
K03979	6.0
K01085	0.0
K05851	2.0
K01525	0.0
K01524	4.0
K01488	1.0
K09690	0.0
K02851	3.0
K09912	2.0
K02967	26.0
K02616	1.0
K01487	3.0
K01480	1.0
K03798	4.0
K06726	3.0
K11535	2.0
K01665	0.0
K01667	2.0
K06905	0.0
K06906	0.0
K06907	0.0
K06908	0.0
K02466	1.0
K11208	0.0
K03561	1.0
K12290	1.0
K03562	2.0
K00762	2.0
K00763	1.0
K01464	2.0
K00761	2.0
K01462	3.0
K01460	0.0
K01708	4.0
K00483	1.0
K05997	0.0
K00768	1.0
K05995	2.0
K02298	1.0
K09781	1.0
K07114	0.0
K14762	1.0
K02860	39.0
K07387	0.0
K10831	0.0
K07113	4.0
K00313	1.0
K16088	0.0
K02477	1.0
K09815	0.0
K00640	2.0
K07126	2.0
K02040	0.0
K10545	1.0
K10544	2.0
K10543	2.0
K02044	0.0
K01784	1.0
K10540	0.0
K04075	1.0
K08296	1.0
K07688	0.0
K07689	1.0
K05396	1.0
K05786	0.0
K06901	1.0
K03466	1.0
K12111	1.0
K03080	1.0
K02389	0.0
K02386	0.0
K02387	0.0
K03314	0.0
K03313	1.0
K02015	1.0
K02381	0.0
K11065	2.0
K16345	2.0
K00381	0.0
K07237	2.0
K01548	1.0
K01845	1.0
K01847	1.0
K03495	3.0
K16326	1.0
K00059	6.0
K03790	0.0
K02041	1.0
K03796	3.0
K03797	0.0
K03811	1.0
K04016	1.0
K04017	1.0
K15268	0.0
K02618	1.0
K02805	1.0
K00615	0.0
K10806	0.0
K03407	0.0
K00973	2.0
K00068	3.0
K10680	0.0
K03271	1.0
K00364	2.0
K03556	0.0
K02548	0.0
K09997	1.0
