Compound_code	Lower_99_CI	Lower_95_CI	Sim_Mean	Upper_95_CI	Upper_99_CI
C05528	-5.392	0.0	0.0
C00695	-6.459	0.0	0.0
C05527	0.0	0.0	0.0
C00148	-4.0	0.0	4.17
C00149	-4.807	0.0	5.044
C00944	-5.492	0.0	5.7
C05356	0.0	0.0	5.209
C04390	0.0	0.0	0.0
C02430	-5.17	0.0	6.304
C04332	-6.0	0.0	5.209
C14819	-5.492	0.0	0.0
C14818	0.0	0.0	5.492
C00436	-5.322	0.0	5.585
C00828	-5.459	0.0	0.0
C01081	-5.209	0.0	5.392
C00531	-6.066	0.0	0.0
C00826	0.0	0.0	5.585
C04494	-6.304	0.0	5.585
C04501	0.0	0.0	0.0
C06126	0.0	0.0	5.883
C06125	0.0	0.0	5.883
C18796	-6.304	0.0	0.0
C04874	-6.304	0.0	6.358
C01185	-6.066	0.0	6.022
C01187	0.0	0.0	0.0
C00491	0.0	0.0	6.0
C15812	-5.492	0.0	0.0
C06441	-6.304	0.0	6.267
C15811	0.0	0.0	5.492
C03160	-5.883	0.0	5.977
C05796	0.0	0.0	5.858
C03294	-6.358	0.0	0.0
C05791	-5.492	0.0	0.0
C00015	-3.7	0.0	3.807
C05659	-5.459	0.0	0.0
C00794	-5.883	0.0	0.0
C00793	0.0	0.0	6.304
C00791	0.0	0.0	5.209
C16219	-5.858	0.0	6.358
C05552	-6.358	0.0	0.0
C00798	0.0	0.0	0.0
C01233	0.0	0.0	5.883
C00226	0.0	0.0	6.109
C00224	-4.907	0.0	4.858
C01236	-5.7	0.0	5.459
C01235	0.0	0.0	5.883
C00385	-5.459	0.0	5.728
C05223	-5.858	0.0	5.644
C02504	-5.755	0.0	5.858
C00229	-5.858	0.0	5.7
C00921	-5.883	0.0	5.883
C11173	-5.492	0.0	0.0
C14463	0.0	0.0	0.0
C00546	-5.807	0.0	0.0
C01368	-5.459	0.0	0.0
C16217	-6.358	0.0	0.0
C05839	0.0	0.0	6.304
C05838	-6.304	0.0	0.0
C00364	-5.977	0.0	5.459
C00365	-5.755	0.0	5.781
C00362	-3.459	0.0	3.7
C00363	0.0	0.0	6.358
C00360	-5.087	0.0	5.358
C00361	-5.728	0.0	5.833
C00007	-5.883	0.0	0.0
C00006	-5.883	0.0	6.022
C00005	-6.022	0.0	0.0
C00003	-5.459	0.0	5.781
C00002	-5.858	0.0	5.524
C00369	-4.954	0.0	5.807
C05703	-5.858	0.0	0.0
C00376	-6.109	0.0	0.0
C05757	-6.285	0.0	6.129
C16619	-6.129	0.0	0.0
C16618	-5.883	0.0	5.555
C02612	-6.304	0.0	6.19
C04652	-5.209	0.0	5.807
C00535	0.0	0.0	6.0
C16615	-6.0	0.0	0.0
C16614	0.0	0.0	6.0
