Compound_code	Lower_99_CI	Lower_95_CI	Sim_Mean	Upper_95_CI	Upper_99_CI
C16470	4.524	5.17	6.066
C05528	-6.129	-5.209	-4.459
C05527	0.0	0.0	0.0
C00148	-3.17	0.0	3.0
C00149	-3.907	1.0	4.087
C00944	-5.17	1.585	5.285
C05356	4.524	5.17	6.044
C02430	-5.129	0.5	5.248
C04332	-5.129	-1.0	5.17
C14819	-6.19	-5.209	-4.585
C14818	4.585	5.209	6.19
C00436	4.585	5.209	6.15
C00437	4.585	5.209	6.109
C00438	-3.459	1.0	4.0
C00826	4.524	5.17	6.129
C06126	4.524	5.209	6.066
C04877	-5.17	-1.0	5.248
C04874	-5.285	-1.0	5.285
C01185	-4.807	2.585	5.392
C01187	0.0	0.0	0.0
C03296	-6.066	-5.17	-4.524
C06441	4.585	5.17	6.229
C15815	4.585	5.209	6.044
C05796	4.7	5.248	6.066
C00794	-6.066	-5.209	-4.524
C00506	-4.459	-1.0	4.248
C00798	0.0	0.0	0.0
C00227	-1.0	0.0	1.585
C00221	-5.285	-1.0	5.209
C00385	-4.807	0.0	4.858
C00387	-5.044	2.0	5.248
C00380	-6.129	-5.209	-4.585
C00229	-5.285	-1.585	4.954
C14463	0.0	0.0	0.0
C00546	-6.109	-5.248	-4.7
C00508	-6.066	-5.209	-4.585
C05839	4.585	5.17	6.066
C02291	4.524	5.17	6.129
C00364	-5.492	-2.322	5.044
C00365	-5.0	-1.585	4.7
C00362	-3.585	1.585	3.807
C00363	4.585	5.209	6.066
C00360	-4.644	0.0	4.755
C00008	-4.248	-1.0	3.907
C00007	-6.19	-5.209	-4.524
C05830	-6.19	-5.209	-4.585
C00003	-5.322	-2.0	5.087
C00002	-4.459	2.322	5.044
C00369	-4.644	2.322	5.392
C05703	-6.17	-5.248	-4.7
C16619	-6.209	-5.285	-4.644
C16618	-5.248	0.0	5.248
C04652	-4.644	1.585	5.044
C16615	-6.15	-5.209	-4.524
C16614	4.524	5.209	6.15
C03742	-6.066	-5.17	-4.585
C00313	0.0	0.0	0.0
C00099	-5.285	-2.322	5.087
C00310	-5.248	0.0	5.129
C01242	-4.248	-1.585	4.0
C01931	-6.19	-5.209	-4.585
C00315	-6.066	-5.209	-4.459
C01528	-6.19	-5.248	-4.7
C00091	-4.524	1.585	4.907
C00092	-5.358	0.0	5.129
C00093	4.585	5.209	6.15
C00095	-5.459	-2.322	5.0
C00096	-4.585	-1.585	4.392
C00097	-4.644	0.0	4.585
C05729	4.7	5.322	6.17
C07335	0.0	0.0	0.0
C15667	4.524	5.209	6.19
C02282	0.0	0.0	0.0
C06196	-6.109	-5.209	-4.524
C04732	-5.17	1.0	5.129
C06193	-6.15	-5.209	-4.644
C04734	0.0	0.0	0.0
C04738	-5.285	0.0	5.248
C06199	-6.19	-5.209	-4.585
C06427	0.0	0.0	0.0
C05818	-6.15	-5.209	-4.585
C14762	4.585	5.17	6.109
C14765	-6.109	-5.17	-4.585
C00166	-3.807	0.0	3.807
C00167	-6.229	-5.209	-4.585
C00160	0.0	0.0	0.0
C00163	4.585	5.209	6.066
C02987	-6.19	-5.248	-4.585
C00168	0.0	0.0	0.0
C00169	-4.7	1.0	4.858
C02047	-6.109	-5.209	-4.585
C06567	-5.954	-5.17	-4.459
C00439	-4.585	1.0	4.7
C03082	-4.954	0.0	4.858
C04377	-6.066	-5.17	-4.524
C04376	-5.358	-2.322	5.087
C03089	0.0	0.0	0.0
C00861	-6.19	-5.209	-4.585
C01063	4.585	5.209	6.109
C02962	4.585	5.209	6.19
C00864	-5.426	0.0	5.209
C04272	-4.585	0.0	4.585
C01419	4.7	5.322	6.17
C03360	4.524	5.17	6.109
C05838	-6.066	-5.17	-4.585
C01412	4.585	5.17	6.109
C04633	-4.954	-1.0	4.807
C08325	4.585	5.17	6.066
C03402	-6.15	-5.17	-4.459
C03406	-5.459	-1.585	5.17
C05512	0.0	0.0	0.0
C04181	0.0	0.0	0.0
C07648	4.524	5.209	6.15
C07649	4.524	5.209	6.066
C02353	4.644	5.209	6.15
C00288	-6.15	-5.209	-4.585
C00692	-5.209	1.2925	5.248
C02355	4.644	5.209	6.15
C18096	-6.19	-5.209	-4.585
C02354	4.644	5.209	6.15
C00269	-4.392	2.0	5.129
C16219	-5.285	1.0	5.358
C00507	4.585	5.209	6.19
C18259	-6.19	-5.209	-4.585
C00263	-3.322	0.0	3.459
C00262	-4.322	-1.0	4.087
C16217	-6.19	-5.209	-4.524
C16216	4.524	5.209	6.19
C00267	-5.129	0.0	4.954
C00266	-6.285	-5.248	-4.644
C04494	-6.066	-5.209	-4.585
C00460	-4.7	1.585	4.954
C00463	0.0	0.0	0.0
C03319	0.0	0.0	0.0
C00286	-4.858	2.585	5.322
C04742	-6.044	-5.17	-4.524
C00407	-3.17	0.0	3.0
C01962	-6.129	-5.17	-4.524
C00325	0.0	0.0	0.0
C05427	4.585	5.209	6.15
C00063	-4.459	2.585	5.322
C04691	-5.209	1.0	5.459
C04051	-6.129	-5.209	-4.585
C04053	4.585	5.17	6.129
C05947	0.0	0.0	0.0
C05946	0.0	0.0	0.0
C01367	-6.15	-5.209	-4.644
C01209	-5.17	1.0	5.044
C00219	4.585	5.248	6.229
C02492	4.524	5.17	6.066
C00217	-4.459	1.0	4.755
C00214	-5.322	0.0	5.322
C00844	0.0	0.0	0.0
C00212	-5.044	2.161	5.248
C01368	-6.15	-5.209	-4.644
C00606	-4.644	2.0	5.129
C05840	-5.209	-1.0	5.248
C05841	-5.285	0.0	5.209
C11907	-5.392	1.0	5.248
C00033	0.0	0.0	0.0
C00031	-5.585	-1.585	5.0
C00137	-6.066	-5.209	-4.524
C00135	4.755	5.322	6.209
C00134	-5.285	1.0	5.17
C00133	-5.358	1.0	5.248
C00132	4.524	5.209	6.19
C00131	-3.17	0.0	3.0
C00130	-4.585	0.0	4.644
C18026	4.585	5.209	6.229
C04756	0.0	0.0	0.0
C00043	4.7	5.285	6.15
C00042	4.7	5.285	6.248
C00041	-4.459	1.0	4.858
C01847	0.0	0.0	0.0
C00047	-4.248	1.0	4.248
C00046	-4.7	-2.161	4.17
C00044	-4.585	1.0	4.644
C00049	-4.459	2.0	4.644
C00048	-2.585	0.0	2.322
C06481	-6.19	-5.209	-4.585
C20440	4.459	5.17	6.0
C04230	-6.229	-5.248	-4.585
C04233	-6.229	-5.248	-4.585
C01101	4.524	5.209	6.15
C04454	-6.15	-5.2285	-4.585
C01103	-4.644	0.0	4.755
C01102	0.0	0.0	0.0
C02888	-6.109	-5.17	-4.585
C05640	-6.19	-5.209	-4.524
C05125	0.0	0.0	0.0
C01131	4.585	5.17	6.229
C03680	-5.322	-1.0	5.285
C03684	-6.15	-5.17	-4.585
C03090	-4.392	0.0	4.7
C15556	-5.322	-1.0	5.248
C06007	-4.585	0.0	4.585
C06006	-5.358	-1.585	5.0
C00957	0.0	0.0	0.0
C05345	-5.285	-1.2925	4.858
C00819	0.0	0.0	0.0
C01235	4.524	5.209	6.066
C01037	-4.524	0.0	4.755
C13309	0.0	0.0	0.0
C03451	4.524	5.17	6.066
C00036	-4.0	0.0	3.907
C05223	4.7	5.248	6.129
C00037	-4.755	1.0	4.7
C15809	4.585	5.209	6.044
C16698	-6.19	-5.17	-4.524
C03912	0.0	0.0	0.0
C00035	-4.954	-1.585	4.7
C00253	-6.19	-5.285	-4.7
C00251	-4.585	1.585	4.755
C00254	-4.459	0.0	4.322
C00255	-6.066	-5.129	-4.459
C05336	-6.109	-5.17	-4.524
C00258	-3.459	1.0	3.585
C00259	-5.0	0.0	5.129
C19845	4.585	5.209	6.109
C00395	4.459	5.17	5.954
C01081	-5.087	1.0	5.248
C01083	4.585	5.209	6.209
C00559	-4.7	0.0	4.644
C00491	4.524	5.17	6.129
C00492	0.0	0.0	0.0
C00493	-3.459	0.0	3.459
C00886	-6.19	-5.209	-4.585
C00885	-5.358	-2.322	4.907
C00498	0.0	0.0	0.0
C00882	-5.459	0.0	5.209
C00881	-5.358	0.0	5.358
C00078	-5.392	-2.0	5.0
C00079	-3.459	-1.0	3.17
C00073	-4.807	1.0	4.954
