KO_code	Transcripts
K03169	0.0
K08384	0.0
K09988	0.0
K09153	0.0
K02835	0.0
K03465	0.0
K03833	0.0
K01786	0.0
K00788	0.0
K00097	0.0
K04780	0.0
K02775	0.0
K15303	0.0
K00560	0.0
K00098	0.0
K00566	0.0
K00567	0.0
K10536	0.0
K00243	0.0
K03648	0.0
K10537	0.0
K00965	0.0
K02669	0.0
K04763	0.0
K00962	0.0
K00600	0.0
K01163	0.0
K00969	0.0
K02663	0.0
K04769	0.0
K09157	0.0
K00806	0.0
K13918	0.0
K00800	0.0
K08098	0.0
K09936	0.0
K06217	0.0
K06213	0.0
K00680	0.0
K08092	0.0
K01845	0.0
K00826	0.0
K14715	13.0
K01547	0.0
K09758	0.0
K03345	2.0
K02073	0.0
K02033	0.0
K14394	3.0
K09759	0.0
K02409	0.0
K02408	0.0
K06969	0.0
K00602	0.0
K10591	5.0
K02018	0.0
K01689	0.0
K01686	0.0
K01687	0.0
K01684	0.0
K01685	0.0
K02012	0.0
K02013	0.0
K02010	0.0
K02011	0.0
K00666	0.0
K01442	0.0
K01443	0.0
K00661	0.0
K07444	0.0
K02791	0.0
K01449	0.0
K10189	0.0
K02795	0.0
K02398	0.0
K06997	0.0
K02493	0.0
K13049	0.0
K05810	0.0
K02888	0.0
K00760	0.0
K02495	0.0
K07464	0.0
K02884	0.0
K02886	65.0
K07460	0.0
K13730	0.0
K07462	0.0
K06998	0.0
K04564	0.0
K02662	0.0
K04567	0.0
K11426	1.0
K04562	0.0
K05568	0.0
K05567	0.0
K07667	0.0
K06442	0.0
K02444	0.0
K10192	0.0
K02242	0.0
K10193	0.0
K07483	0.0
K10670	0.0
K02538	0.0
K03300	0.0
K11358	0.0
K12815	144.0
K02081	0.0
K01610	0.0
K01613	0.0
K08612	0.0
K02123	0.0
K02529	0.0
K17680	0.0
K02124	0.0
K09861	0.0
K00065	0.0
K03832	0.0
K00067	0.0
K00111	0.0
K00145	0.0
K00878	0.0
K03547	0.0
K03546	0.0
K03545	0.0
K07166	0.0
K02834	0.0
K03686	0.0
K02836	0.0
K02837	0.0
K02838	0.0
K02839	0.0
K00691	0.0
K07007	0.0
K03549	0.0
K02824	0.0
K03205	0.0
K03752	0.0
K03753	0.0
K03750	0.0
K03617	0.0
K12257	0.0
K03614	0.0
K03613	0.0
K03612	0.0
K03610	0.0
K09707	0.0
K02237	0.0
K08501	1.0
K02232	0.0
K02233	0.0
K02338	0.0
K02337	0.0
K02335	0.0
K06147	0.0
K14326	1.0
K02238	0.0
K00525	0.0
K00527	0.0
K01839	0.0
K01838	0.0
K15524	4.0
K03340	0.0
K01835	0.0
K00284	0.0
K00287	0.0
K00286	0.0
K00528	0.0
K00283	0.0
K00282	0.0
K03723	0.0
K03722	0.0
K11068	0.0
K04069	0.0
K04068	0.0
K03724	0.0
K13252	0.0
K00029	0.0
K04066	0.0
K04061	0.0
K04720	0.0
K07718	0.0
K07719	0.0
K00847	0.0
Kpc1	0.0
K00845	0.0
K00849	20.0
K00848	0.0
K00179	0.0
K01537	0.0
K06391	0.0
K06390	0.0
K06394	0.0
K06397	0.0
K09913	0.0
K06399	0.0
K06398	0.0
K13953	0.0
K01448	0.0
K02026	0.0
K03784	0.0
K07301	0.0
K15139	1.0
Kiaa1456	0.0
K05936	0.0
K13811	5.0
K08217	0.0
K03553	0.0
K09187	0.0
K15738	0.0
K01880	0.0
K01881	0.0
K15182	1.0
K01735	0.0
K00791	0.0
K01886	0.0
K01887	0.0
K01224	0.0
K01889	0.0
K01226	0.0
K07720	0.0
K16651	0.0
K15633	0.0
K01223	0.0
K10559	0.0
K01153	0.0
K11636	0.0
K11534	0.0
K14857	63.0
K01409	0.0
K01011	0.0
K00059	0.0
K09230	0.0
K00939	0.0
K00831	0.0
K00937	0.0
K00936	0.0
K00620	0.0
K00626	0.0
K00931	0.0
K00930	0.0
K06890	0.0
K06896	0.0
K06897	0.0
K01243	0.0
K13954	0.0
K02992	1.0
K09684	0.0
K07175	0.0
K12992	0.0
K01126	0.0
K01749	0.0
K02994	0.0
K08322	0.0
K08323	0.0
K01681	0.0
K15024	0.0
K00761	0.0
K06949	0.0
K15986	0.0
K15987	0.0
K02470	0.0
K06934	0.0
K06937	0.0
K16203	0.0
K02478	0.0
K03574	0.0
K03575	0.0
K03572	0.0
K03571	0.0
K11096	3.0
K01712	0.0
K07027	0.0
K01714	0.0
K12845	4.0
K01653	0.0
K01652	0.0
K00164	3.0
K01657	0.0
K03110	0.0
K02870	1.0
K02871	0.0
K00656	0.0
K16939	0.0
K00655	0.0
K03406	0.0
K08998	0.0
K00651	0.0
K02083	0.0
K00735	0.0
K02050	0.0
K02051	0.0
K02056	0.0
K02057	0.0
K03092	0.0
K02055	0.0
K03382	0.0
K00766	4.0
K03500	0.0
K04477	0.0
K07533	0.0
K07126	0.0
K01754	0.0
K03719	0.0
K01709	0.0
K03892	0.0
K00087	0.0
K00086	0.0
K03710	0.0
K03711	0.0
K03716	0.0
K12687	0.0
K07029	0.0
K01870	0.0
K03488	0.0
K09748	0.0
K01875	0.0
K01874	0.0
K09384	76.0
K16850	0.0
K06023	0.0
K01878	0.0
K03480	0.0
K03486	0.0
K03484	0.0
K06024	0.0
K04024	0.0
K04029	0.0
K17675	0.0
K01972	0.0
K16898	0.0
K13292	0.0
K06946	3.0
K10541	0.0
K00018	0.0
K02005	0.0
K03522	0.0
K02283	0.0
K07050	0.0
K07053	0.0
K03470	0.0
K17076	0.0
K03525	0.0
K17074	0.0
K00013	0.0
K00014	0.0
K07058	0.0
K00016	0.0
K03524	0.0
K03625	0.0
K03150	0.0
K07149	0.0
K03152	0.0
K03621	0.0
K12507	0.0
K17318	0.0
K03091	0.0
K03628	0.0
K03629	0.0
K08591	0.0
K03394	0.0
K10121	0.0
K02003	0.0
K10122	0.0
K12491	0.0
K00036	0.0
K00978	0.0
K03527	7.0
K05879	0.0
K05878	0.0
K02343	2.0
K12188	27.0
K00278	0.0
K07001	0.0
K04794	74.0
K03652	0.0
K04096	0.0
K03650	0.0
K03657	0.0
K03655	0.0
K03654	0.0
K00575	0.0
K00574	0.0
K01305	0.0
K03258	0.0
K00971	0.0
K00975	0.0
K11749	0.0
K02650	0.0
K02653	0.0
K02654	0.0
K02800	0.0
K07271	0.0
K13921	0.0
K13922	0.0
K07636	0.0
K13789	0.0
K00873	0.0
K00314	0.0
K00876	0.0
K01284	0.0
K04487	0.0
K04486	0.0
K04485	0.0
K06200	0.0
K06207	0.0
K14652	0.0
K02040	0.0
K06209	0.0
K04844	0.0
K01854	0.0
K04488	0.0
K02356	0.0
K03671	0.0
K01273	0.0
K00882	0.0
K01271	0.0
K11635	0.0
K05772	0.0
K01571	0.0
K01572	0.0
K09961	0.0
K01026	0.0
K01883	0.0
K06872	0.0
K06923	0.0
K02008	0.0
K01752	0.0
K07979	0.0
K06971	0.0
K02004	0.0
K06973	0.0
K02006	0.0
K07282	0.0
K01693	0.0
K01012	0.0
K07082	0.0
K00759	0.0
K00611	0.0
K00616	0.0
K06871	0.0
K00615	0.0
K06950	0.0
K07088	0.0
K07089	0.0
K05934	0.0
K00756	0.0
K01599	0.0
K02481	0.0
K09761	0.0
K07478	0.0
K07576	0.0
K07574	0.0
K03320	0.0
K07473	0.0
Krt25d	20.0
K08602	0.0
K07056	0.0
K03703	0.0
K10395	0.0
K11189	0.0
K08600	0.0
K11184	0.0
K01813	0.0
K11843	0.0
K06373	0.0
K09811	0.0
K05515	0.0
K02500	0.0
K02501	0.0
K07173	0.0
K07496	0.0
K11360	0.0
K14170	0.0
K02217	0.0
K01698	0.0
K01620	0.0
K01623	0.0
K01938	0.0
K01625	0.0
K01755	0.0
K15634	0.0
K01628	0.0
Kiaa0150	0.0
K07502	0.0
K10380	2.0
K01933	0.0
K01989	0.0
K00058	0.0
K00880	0.0
K00752	0.0
K02990	0.0
K11752	0.0
K00057	0.0
K12941	0.0
K07793	0.0
K00052	0.0
K00053	0.0
K02434	0.0
K00688	0.0
K03439	0.0
K02437	0.0
K03929	0.0
K02431	0.0
K03534	0.0
K02433	0.0
K03925	0.0
K07010	0.0
K07404	0.0
K07012	0.0
K02823	0.0
K00694	0.0
K07017	0.0
K01056	0.0
K06881	0.0
K03210	0.0
K03217	0.0
K03740	0.0
K03215	0.0
K03742	0.0
K13890	0.0
K03312	0.0
K03660	0.0
K12898	0.0
K03666	0.0
K03687	0.0
K03664	0.0
K12267	0.0
K06012	0.0
K10241	0.0
K09770	0.0
K06158	0.0
K06016	0.0
K03310	0.0
K05837	0.0
K02879	0.0
K02342	0.0
K00133	0.0
K02340	0.0
K02341	0.0
K02346	0.0
K06156	0.0
K07238	0.0
K01808	0.0
K01809	0.0
K03695	0.0
K15532	0.0
K00537	0.0
K07052	0.0
K01695	0.0
K07038	0.0
K03469	0.0
K01804	0.0
K01805	0.0
K03699	0.0
K00128	0.0
K07704	0.0
K03324	0.0
K05832	0.0
K00198	0.0
K03284	0.0
K01295	0.0
K00123	0.0
K11430	55.0
K06972	0.0
K01955	0.0
K07407	0.0
K01961	0.0
K07406	0.0
K05833	0.0
K17320	0.0
K02502	0.0
K01751	0.0
K08818	0.0
K03491	0.0
K11367	3.0
K00366	0.0
K10213	0.0
K02996	0.0
K02348	0.0
K07491	0.0
K03101	0.0
K03100	0.0
K17n	0.0
K00852	0.0
K00077	0.0
K01734	0.0
K06378	0.0
K00794	0.0
K12308	0.0
K15580	0.0
K16786	0.0
K16785	0.0
K15583	0.0
K01897	0.0
K00226	0.0
K01338	0.0
K01893	0.0
K01892	0.0
K00548	0.0
K01890	0.0
K02769	0.0
K01696	0.0
K02687	0.0
K01415	0.0
K01142	0.0
K01790	0.0
K00991	0.0
K02765	0.0
K00824	0.0
K00948	0.0
K00949	0.0
K00821	0.0
K00820	0.0
K00823	0.0
K06714	0.0
K02400	0.0
K00003	0.0
K00941	0.0
K01129	0.0
K13288	0.0
K06333	0.0
K01091	0.0
K06334	0.0
K06889	0.0
K06888	0.0
K08884	0.0
K10947	0.0
K03979	0.0
K03296	0.0
K02438	0.0
K09697	0.0
K01524	0.0
K01488	0.0
K02619	0.0
K02968	0.0
K09692	0.0
K11063	0.0
K02967	1.0
K02224	0.0
K09960	0.0
K01480	0.0
K02963	0.0
K06726	0.0
K01939	0.0
K06901	1.0
K06902	0.0
K03569	0.0
K03568	0.0
K01662	0.0
K07461	0.0
K03565	0.0
K03564	0.0
K03561	0.0
K00762	0.0
K00763	0.0
K01464	0.0
K01465	0.0
K01462	0.0
K00767	0.0
K00764	0.0
K00765	0.0
K02227	0.0
K01706	0.0
K00768	0.0
K01468	0.0
K01258	0.0
K02863	0.0
K07443	0.0
K02860	0.0
K02867	0.0
K07447	0.0
K07112	0.0
K02864	0.0
K00645	0.0
K00640	0.0
K11202	0.0
K10547	0.0
K10546	0.0
K10545	0.0
K11833	0.0
K10542	0.0
K02226	0.0
K10540	0.0
K02049	0.0
KRIM-1	0.0
K10426	23.0
K05569	0.0
K10549	0.0
K10548	0.0
K17319	0.0
K10206	0.0
K09816	0.0
K01803	1.0
K03701	0.0
K03317	0.0
K02025	0.0
K03702	0.0
K03705	0.0
K07402	0.0
K03311	0.0
K03499	0.0
K03498	0.0
K07273	0.0
K01963	0.0
K11339	2.0
K01548	0.0
K06153	0.0
K00648	0.0
K05341	0.0
K03495	0.0
K03497	0.0
K03496	0.0
K01491	0.0
K17103	0.0
K00005	0.0
K03816	0.0
K11204	19.0
K03797	0.0
K00001	0.0
K10188	0.0
K03588	0.0
K03798	5.0
K04354	40.0
K12831	0.0
K13280	0.0
K00009	0.0
K00008	0.0
K03402	0.0
K07062	0.0
K02547	0.0
K09696	0.0
K03407	0.0
K02810	0.0
K09817	0.0
K07068	0.0
K02601	0.0
K02947	22.0
K03367	0.0
K01759	0.0
K02819	0.0
