2.533081,-1.008596,2.953112,-0.110072,1.814536,0.905568,1.792896,-0.137412,1.435071,-0.884705,-1.179371,-0.980820,0.920006,-0.929969,-0.938082,-0.437449,1.463417,1.008714,-0.007412,-0.624133,-1.229204,1.070606,-0.244394,0.340436,0.091226,-0.079772,0.960760,0.133137,-0.429773,-0.880547,0.142782,0.992962,0.538983,0.277933,-0.835363,-0.283987,0.247439,0.247602,0.054276,-0.785789,0.117174,2.085730,0.619753,0.570311,-0.039946,0.385298,0.190758,-1.775912,0.003993,-0.567179,1.179195,0.389603,-1.621139,0.712906,-0.248318,0.903889,0.047375,-1.358522,-0.180327,1.255198,0.637582,-0.036745,0.727520,1.110326,1.013627,-0.677310,-0.080383,-0.132100,0.742503,-0.175969,-0.883417
1.718426,-3.733462,3.195634,1.060281,0.286159,0.388347,-0.093619,0.474919,1.430160,-1.131618,-0.177470,0.979766,-1.118048,0.626561,0.515945,-0.387804,0.508348,0.524682,0.594915,-0.830497,-0.289124,0.069027,-0.105320,-0.183410,0.636427,-0.357535,-0.218896,0.248976,0.310606,0.239413,-0.248092,-0.631939,-0.134180,0.217549,0.136649,-0.092200,0.057789,0.109632,-0.334280,0.037326,0.437803,0.606995,-0.452093,-0.020907,0.361838,-0.157737,0.083281,-0.165261,0.276991,-0.240303,0.313452,0.384260,0.177581,-0.223760,0.346211,-0.053575,-0.334406,-0.258837,0.509814,0.376629,-0.061272,0.021997,-0.273564,-0.098695,-0.346242,-0.118330,0.043050,-0.026019,-0.068285,0.132258,0.001250
2.059034,-0.928886,-0.487271,0.383198,-1.903757,0.126364,1.412936,0.744926,-0.808682,0.783482,0.872000,-0.008999,0.026015,0.103225,0.592759,0.329324,0.389892,-0.315464,-0.598129,0.052353,-0.222531,-0.194289,0.123254,-0.232563,-0.060435,0.446987,0.182256,0.162882,0.318633,0.095695,0.202379,-0.029750,-0.174510,-0.030074,0.180052,0.039899,-0.073574,0.054275,0.112067,-0.014912,0.054823,-0.057861,-0.019634,0.087883,-0.028679,0.023595,-0.043262,-0.105266,0.013147,-0.011841,-0.033769,0.006865,0.092026,0.148197,-0.029256,0.187586,0.041574,0.085484,0.153551,-0.131982,0.062285,-0.026772,0.029230,0.052203,-0.001237,0.092288,-0.124580,0.045358,0.035481,-0.070923,-0.134305
7.573909,0.400360,0.685567,0.454869,-1.300439,-1.152440,0.602022,1.718195,-1.324623,0.545506,0.783936,-0.410329,0.531463,-0.723304,0.918811,-0.012635,0.407695,-0.287731,0.525808,-0.121559,0.258600,-0.707977,-0.462619,-0.086478,0.016418,0.189900,0.245293,-0.265947,-0.344817,-0.032618,-0.333800,-0.282686,-0.398103,0.221769,0.094516,0.312710,-0.373572,0.088007,-0.114210,0.025907,0.190096,0.104478,-0.042879,-0.054005,-0.079501,-0.018890,-0.062504,0.127746,0.035625,-0.200050,0.171153,0.025934,0.175733,0.096385,-0.151511,-0.275386,0.006959,-0.085250,0.089459,0.057088,-0.030436,-0.108123,0.091886,0.115903,0.094905,-0.147316,0.106554,-0.056838,0.063424,-0.156851,-0.063186
-4.552713,0.340092,2.402018,0.966350,-0.002015,-0.030618,1.274728,0.163046,0.736818,-0.630440,0.562857,0.039424,0.233681,-0.385743,0.213682,-0.449540,0.230006,-0.384654,0.798335,0.362900,-0.334559,0.477263,0.279722,-0.979905,0.649410,-0.188582,0.366633,0.085431,0.231258,0.834136,-0.447996,0.016240,-0.081021,-0.238897,-0.277659,-0.184648,-0.412023,-0.182662,0.215283,0.177731,0.240217,0.867141,0.566536,0.328287,-0.161510,0.101563,-0.782877,0.194232,-0.473875,0.250655,0.895723,-0.006547,0.183153,-0.043739,1.350996,0.663223,0.315576,0.445843,0.392284,0.430260,0.191187,-0.047579,0.079706,-0.208982,0.637482,-0.293421,0.331293,-0.000619,0.908389,-0.318432,0.652197
-2.826219,0.083717,3.654251,0.601533,1.422139,-2.575335,2.638218,-1.361109,-0.510022,1.055919,-0.423452,-2.126620,-0.004796,0.840502,-1.211366,-1.714377,-1.361945,-0.944689,-0.259118,0.147881,0.113487,-1.011691,0.153484,0.389388,0.119261,0.317583,-0.221274,0.330505,-1.248566,0.140258,0.315566,-0.003323,0.793543,-0.542895,-0.155626,0.317744,1.081817,0.154359,0.372857,1.599708,0.037242,0.595677,0.008428,0.012936,0.533510,-0.286467,0.418663,0.577983,1.096721,0.331068,0.119775,-0.213163,0.114161,0.287539,-0.681528,0.020746,-0.440386,0.215962,-0.296913,1.170985,0.845166,-0.071790,0.370660,-0.383498,-0.091390,0.260771,0.676416,0.952122,-0.659055,-0.673961,1.075896
3.373089,0.055270,1.815323,4.317416,-1.321736,-2.385783,-1.409488,-0.727784,0.928649,-0.961376,-0.360037,0.083206,-0.215612,0.284336,-0.570085,0.548195,-1.380329,-0.507548,0.171256,0.171125,-0.416864,-0.315229,0.672108,1.115491,0.418117,0.243197,0.663829,0.378180,0.394298,0.065536,-1.230709,-0.490470,-0.119250,-0.830127,-0.817387,-0.173403,0.222055,0.312244,0.042874,0.043950,0.284532,-0.374978,-0.392884,0.294205,-0.070988,-0.136943,0.393663,-0.079138,0.606575,-0.205208,-0.036100,0.003772,0.399064,0.601706,0.393115,-0.137368,-0.112590,0.126463,-0.066851,0.205788,0.101929,0.000655,0.831567,-0.248894,-0.127850,0.269556,-0.413748,0.419582,0.178665,0.125890,-0.001565
-3.395273,-1.883805,4.285478,1.243083,1.589974,0.438727,2.976637,1.821554,2.365445,-0.534942,1.987919,0.177641,-0.426805,0.131909,0.308098,-0.651576,0.080315,0.408375,2.379696,-0.807291,0.547370,0.637893,-0.810004,-0.232675,-2.380226,-1.008182,0.793548,0.461902,-2.018003,-0.132797,-0.602336,-1.163431,-1.247865,-1.254964,0.155470,0.122765,-0.444245,0.274576,0.169801,-1.768863,1.107901,-0.739614,0.675255,0.025190,-0.221392,0.543282,0.902733,1.178109,0.818082,-0.694112,0.454563,-0.004808,-0.331813,0.661107,-0.228281,-0.259109,-0.839527,-0.442848,-0.084583,1.220382,0.681243,-0.238578,-0.809587,0.649437,0.253498,0.331609,-0.979297,-0.848688,0.127265,-0.221726,-0.188614
-1.628348,-0.210925,3.225416,1.777953,2.250001,-2.187708,1.449892,-0.227362,-0.252619,0.721512,0.144495,0.294758,-0.507080,0.107829,-0.006468,-0.498866,0.279986,0.051809,0.139224,0.123799,0.157798,0.131267,0.267782,-0.146643,0.155987,-0.470378,0.121150,0.023267,0.237344,0.080258,-0.137059,-0.233611,-0.141266,0.302600,-0.006724,-0.453038,-0.446046,0.437728,0.175579,-0.119517,0.255310,0.303352,0.265397,-0.066664,0.209823,-0.033226,-0.249324,-0.392430,0.044316,0.217325,0.359486,0.313384,0.129641,-0.442499,-0.166330,-0.045846,0.097414,-0.223540,-0.087727,-0.088765,0.176700,0.064246,-0.446104,0.088971,0.147733,0.245749,0.036638,0.035741,-0.024267,-0.100454,0.071809
-0.114399,-1.104454,-2.649277,1.379802,-0.959384,-1.637918,0.909863,0.985816,0.618283,-0.342667,0.062679,-0.451715,0.303017,0.034944,1.498115,-1.329100,-0.188222,0.436657,0.216136,-0.345460,0.740483,-0.971297,0.009690,-0.713383,0.487825,0.333691,-0.288878,0.709266,0.395926,-0.028533,-0.649553,0.910262,-0.179640,0.295878,-1.488357,0.539370,0.185067,-0.383382,0.701297,0.401476,-0.151008,0.394682,-0.072438,-0.333539,-0.203796,0.680283,0.291158,-0.237873,1.394925,1.106710,2.161700,0.445965,0.473145,-0.082043,0.142097,0.309813,0.266592,0.365337,-0.097952,0.299932,0.006566,-0.241020,1.352224,-0.278155,0.154702,-0.483465,0.492101,0.672915,1.113811,0.027175,0.004900
