KO_code	Transcripts
K01778	24.0
K01779	51.0
K02782	8.0
K02783	13.0
K01770	16.0
K02781	7.0
K01776	24.0
K01777	1696.0
K01775	68.0
K07106	0.0
K07105	31.0
K02899	667.0
K16950	0.0
K16951	0.0
K00674	165.0
K00676	3.0
K02777	4.0
K02775	51.0
K01784	67.0
K01783	90.0
K14155	19.0
K02770	7.0
K01611	3.0
K07699	489.0
K02071	11.0
K02072	8.0
K01788	41.0
K02526	110.0
K02823	19.0
K02398	111.0
K02520	372.0
K06927	18.0
K03305	61.0
K02397	200.0
K02396	158.0
K03581	7.0
K02528	43.0
K02392	155.0
K02110	170.0
K01916	49.0
K01915	49.0
K01918	18.0
K01977	212.0
K01552	2.0
K00179	96.0
K05934	31.0
K00077	8.0
K00074	615.0
K00075	29.0
K03789	25.0
K01295	5.0
K01591	9.0
K03584	43.0
K00177	335.0
K00176	155.0
K00175	338.0
K00174	371.0
K03411	27.0
K03410	26.0
K03413	24.0
K02806	13.0
K02557	181.0
K07173	44.0
K02803	762.0
K07171	107.0
K00375	2.0
K01524	10.0
K02808	1.0
K03826	16.0
K03827	37.0
K01358	260.0
K00194	79.0
K00197	86.0
K00196	260.0
K03608	173.0
K03609	176.0
K06187	129.0
K06391	0.0
K00198	441.0
K06173	78.0
K02967	416.0
K02564	111.0
K06178	10.0
K02601	508.0
K15555	27.0
K15554	22.0
K15553	112.0
K06997	119.0
K09710	82.0
K09711	13.0
K06390	0.0
K05799	20.0
K01989	391.0
K03735	46.0
K03736	35.0
K03737	1049.0
K00016	18.0
K04078	47.0
K04079	158.0
K04077	145.0
K00104	466.0
K04075	71.0
K01985	13.0
K03739	46.0
K00854	19.0
K12410	21.0
K00850	147.0
K00852	2.0
K04758	54.0
K00995	46.0
K00359	497.0
K00997	30.0
K00991	9.0
K00859	16.0
K06382	7.0
K06383	0.0
K06381	32.0
K06387	0.0
K06384	28.0
K06385	1.0
K03043	296.0
K03040	805.0
K03046	383.0
K03151	44.0
K02931	647.0
K02933	626.0
K02935	747.0
K01489	50.0
K02939	95.0
K01487	20.0
K03610	184.0
K06917	43.0
K03544	348.0
K03316	31.0
K09787	66.0
K02835	74.0
K01000	51.0
K07584	657.0
K02836	99.0
K01006	63.0
K02749	0.0
K03564	40.0
K01438	2.0
K07030	98.0
K10440	5.0
K00927	373.0
K00928	65.0
K00929	222.0
K06910	36.0
K02406	1685.0
K00945	29.0
K14441	59.0
K07658	20.0
K11041	114.0
K02913	178.0
K02986	712.0
K15342	30.0
K00694	12.0
K02982	662.0
K02988	546.0
K02113	264.0
K02112	489.0
K02111	380.0
K06925	20.0
K02117	33.0
K02115	409.0
K02114	258.0
K02563	76.0
K02119	32.0
K02118	38.0
K03465	62.0
K03466	28.0
K00009	562.0
K05985	24.0
K01649	0.0
K07258	60.0
K11145	143.0
K11261	17.0
K01640	0.0
K02190	33.0
K16905	2.0
K02027	21.0
K16907	5.0
K16906	2.0
K00335	77.0
K00334	78.0
K07035	2.0
K00700	36.0
K00703	67.0
K03312	0.0
K06407	0.0
K02598	1.0
K06405	0.0
K02026	79.0
K07138	36.0
K07139	23.0
K02188	27.0
K06956	53.0
K02020	11.0
K03518	2.0
K06958	50.0
K06409	57.0
K02032	16.0
K02029	29.0
K02189	32.0
K06864	15.0
K02892	546.0
K03769	257.0
K03768	114.0
K00099	37.0
K03763	19.0
K02952	463.0
K01925	60.0
K01866	99.0
K01867	90.0
K02160	267.0
K01232	16.0
K05813	1.0
K01868	116.0
K01869	88.0
K05816	1.0
K05815	1.0
K09458	289.0
K04032	22.0
K16963	9.0
K04030	25.0
K03517	7.0
K03563	101.0
K00600	39.0
K01945	62.0
K01939	83.0
K07456	18.0
K00917	3.0
K07137	17.0
K00384	680.0
K00385	0.0
K00602	99.0
K07042	29.0
K07043	27.0
K07040	428.0
K07727	18.0
K00796	70.0
K00027	22.0
K02028	37.0
K07723	89.0
K00790	41.0
K16698	48.0
K09013	54.0
K03088	17.0
K03086	311.0
K00891	16.0
K01262	125.0
K17465	1.0
K01265	751.0
K17467	3.0
K17466	2.0
K03169	24.0
K03168	60.0
K02890	491.0
K09989	33.0
K03092	14.0
K01273	48.0
K10439	9.0
K00561	220.0
K02774	64.0
K00382	58.0
K00566	49.0
K00567	15.0
K02078	310.0
K00243	25.0
K03648	19.0
K10793	2370.0
K00965	22.0
K01665	30.0
K02669	22.0
K04763	54.0
K00962	160.0
K00963	65.0
K01163	83.0
K00969	20.0
K02663	2.0
K04769	0.0
K01090	21.0
K07183	43.0
K00806	143.0
K00805	19.0
K07185	1.0
K06223	0.0
K09936	0.0
K15460	12.0
K10974	154.0
K06213	82.0
K02404	68.0
K02948	601.0
K05781	1.0
K05780	0.0
K01547	1.0
K01546	1.0
K01548	0.0
K00874	5.0
K02073	22.0
K06193	36.0
K02945	94.0
K02946	504.0
K02409	101.0
K11105	54.0
K06969	21.0
K02018	6.0
K01689	885.0
K06962	67.0
K02017	6.0
K06960	294.0
K02015	19.0
K02405	61.0
K02013	21.0
K02407	286.0
K02011	1.0
K06406	0.0
K02798	405.0
K01443	36.0
K01444	114.0
K00661	11.0
K10796	1284.0
K01761	1.0
K02790	6.0
K02793	125.0
K02795	83.0
K02794	113.0
K02796	125.0
K07507	16.0
K02493	37.0
K05810	14.0
K02888	434.0
K02495	64.0
K07464	34.0
K02884	297.0
K02887	463.0
K02886	702.0
K07460	0.0
K08998	84.0
K07462	19.0
K06998	18.0
K04564	0.0
K04567	195.0
K04562	84.0
K07667	43.0
K07149	0.0
K05814	1.0
K02444	10.0
K03307	176.0
K02242	8.0
K10773	8.0
K03218	64.0
K16849	100.0
K10670	1962.0
K02538	4.0
K02761	128.0
K02390	117.0
K11358	11.0
K04031	28.0
K01449	1.0
K02083	19.0
K02123	35.0
K02120	36.0
K02121	37.0
K01619	23.0
K02124	31.0
K09861	31.0
K03833	27.0
K00068	8.0
K00145	0.0
K00548	30.0
K13626	130.0
K03547	28.0
K03546	24.0
K03545	349.0
K07166	38.0
K02834	115.0
K03429	26.0
K13038	75.0
K06888	10.0
K03424	68.0
K13789	30.0
K07001	76.0
K07007	10.0
K03930	6.0
K07005	63.0
K03752	16.0
K03753	15.0
K03750	15.0
K05337	169.0
K03617	91.0
K03616	141.0
K03615	120.0
K03614	107.0
K03613	89.0
K03612	140.0
K02385	78.0
K01940	27.0
K09707	53.0
K02237	0.0
K01938	103.0
K02232	19.0
K02233	59.0
K02231	67.0
K02337	43.0
K02335	15.0
K06147	196.0
K02238	2.0
K00525	29.0
K00526	11.0
K00527	161.0
K01839	79.0
K02519	137.0
K15524	8.0
K07047	3.0
K01835	84.0
K16899	21.0
K00286	220.0
K00528	186.0
K09697	15.0
K00283	20.0
K00282	14.0
K03688	13.0
K03722	4.0
K09696	19.0
K04069	362.0
K04068	145.0
K07467	7.0
K04066	24.0
K03685	24.0
K03686	49.0
K03687	66.0
K04487	143.0
K00847	5.0
K07729	13.0
K00845	28.0
K04486	35.0
K01531	19.0
K04720	36.0
K01534	15.0
K03783	81.0
K01537	54.0
K07301	0.0
K00797	5.0
K06393	0.0
K06395	0.0
K06394	0.0
K06397	0.0
K06396	0.0
K01726	93.0
K01448	178.0
K14218	20.0
K11175	44.0
K00794	226.0
K05936	38.0
K03111	846.0
K02904	414.0
K00793	98.0
K02906	782.0
K02950	720.0
K03553	56.0
K15739	1.0
K15738	25.0
K01881	444.0
K01928	24.0
K01886	80.0
K01887	75.0
K08591	47.0
K01226	772.0
K02961	434.0
K16651	22.0
K15633	594.0
K01222	35.0
K01223	95.0
K00763	94.0
K00858	39.0
K04485	59.0
K02759	79.0
K01269	22.0
K02755	19.0
K02756	0.0
K01409	49.0
K01011	56.0
K01159	8.0
K15023	92.0
K07496	71.0
K00939	724.0
K00936	55.0
K00620	0.0
K00627	4.0
K00626	646.0
K00930	0.0
K06410	1.0
K06896	0.0
K07238	33.0
K06898	7.0
K02965	575.0
K02992	680.0
K03412	28.0
K02996	549.0
K02994	571.0
K06714	5.0
K15024	210.0
K11070	13.0
K11071	10.0
K15986	183.0
K02556	155.0
K02470	105.0
K05311	587.0
K01958	66.0
K02838	173.0
K02477	10.0
K02478	10.0
K03574	72.0
K01270	340.0
K03572	33.0
K03570	62.0
K17464	1.0
K01714	324.0
K01715	599.0
K03589	4.0
K01652	2.0
K02909	450.0
K02874	555.0
K02876	648.0
K03976	9.0
K03977	48.0
K02963	733.0
K00656	625.0
K00657	28.0
K03978	86.0
K00655	52.0
K02878	500.0
K02879	641.0
K00651	14.0
K07281	130.0
K07282	7.0
K02051	43.0
K02437	127.0
K06436	43.0
K08217	2.0
K06438	7.0
K02191	23.0
K03500	14.0
K07533	73.0
K01463	55.0
K02372	66.0
K02371	182.0
K02907	417.0
K03601	19.0
K00086	18.0
K03710	94.0
K02038	0.0
K00088	181.0
K03602	20.0
K08384	6.0
K03488	14.0
K09748	71.0
K01875	140.0
K02902	269.0
K16850	156.0
K06023	27.0
K01878	101.0
K03481	16.0
K09747	74.0
K03484	7.0
K06024	51.0
K06416	175.0
K04023	18.0
K09779	2.0
K04026	40.0
K04029	31.0
K04028	18.0
K13292	8.0
K05919	132.0
K00019	0.0
K03475	7.0
K07056	15.0
K07050	10.0
K07053	0.0
K03809	21.0
K06412	410.0
K00012	73.0
K00013	9.0
K00014	15.0
K07058	4.0
K03800	35.0
K03524	5.0
K03154	0.0
K03624	111.0
K03625	32.0
K03150	121.0
K06942	76.0
K03621	161.0
K03526	12.0
K03091	163.0
K03090	30.0
K01791	2.0
K03629	92.0
K00839	12.0
K02304	2.0
K01693	8.0
K07813	18.0
K03803	37.0
K03478	54.0
K15634	18.0
K03399	24.0
K06518	27.0
K03496	175.0
K01874	80.0
K00278	6.0
K03652	42.0
K04096	15.0
K03650	36.0
K03657	116.0
K01662	42.0
K03654	6.0
K00575	33.0
K00574	65.0
K01304	7.0
K01118	2.0
K00975	99.0
K00974	6.0
K02650	16.0
K02653	13.0
K02654	18.0
K04477	23.0
K11741	5.0
K00878	2.0
K07636	17.0
K07090	7.0
K00873	316.0
K07099	10.0
K00876	16.0
K02411	106.0
K09888	150.0
K02039	0.0
K06201	36.0
K02954	246.0
K06207	134.0
K14652	198.0
K14228	0.0
K14229	119.0
K14227	34.0
K01151	28.0
K02959	257.0
K04488	138.0
K03315	2.0
K03778	467.0
K11636	4.0
K00882	68.0
K01271	549.0
K11635	3.0
K02594	7.0
K01754	184.0
K06978	4.0
K01756	57.0
K02009	30.0
K02008	24.0
K01752	42.0
K07979	37.0
K02005	92.0
K02004	115.0
K02007	33.0
K02006	45.0
K01759	41.0
K02003	19.0
K06976	7.0
K07082	24.0
K00759	64.0
K00611	0.0
K00616	130.0
K06871	237.0
K07085	93.0
K06950	20.0
K07088	27.0
K07089	62.0
K01464	6.0
K00756	13.0
K03797	17.0
K07574	47.0
K00837	461.0
K08600	2.0
K08602	23.0
K02773	18.0
K09758	42.0
K14138	111.0
K09762	78.0
K01056	16.0
K06379	60.0
K10819	6.0
K08070	32.0
K06374	0.0
K06373	0.0
K03723	25.0
K02500	8.0
K02501	8.0
K02502	7.0
K02503	136.0
K07491	9.0
K14170	13.0
K14225	52.0
K02217	221.0
K02968	368.0
K07240	123.0
K00691	14.0
K01624	682.0
K01625	11.0
K01628	0.0
K01809	25.0
K11203	25.0
K11202	24.0
K01933	54.0
K03734	13.0
K00058	9.0
K00059	172.0
K06971	9.0
K11752	118.0
K00057	54.0
K12941	17.0
K00052	0.0
K12942	0.0
K07150	48.0
K00688	63.0
K03530	440.0
K03531	130.0
K03536	106.0
K03537	5.0
K00681	11.0
K07010	0.0
K02825	11.0
K07012	35.0
K07402	41.0
K02822	12.0
K11189	300.0
K09685	55.0
K03210	196.0
K03217	189.0
K03216	32.0
K03215	28.0
K03742	31.0
K03705	34.0
K05823	46.0
K06378	45.0
K03666	84.0
K03664	144.0
K12267	24.0
K09772	131.0
K09773	101.0
K02348	8.0
K06158	21.0
K02221	99.0
K05837	124.0
K06015	19.0
K02342	16.0
K04043	142.0
K02340	18.0
K02662	10.0
K02346	8.0
K04074	140.0
K02379	58.0
K06897	4.0
K01808	132.0
K00532	67.0
K03695	19.0
K00537	88.0
K04041	71.0
K07038	36.0
K00615	459.0
K01803	486.0
K06012	0.0
K01805	36.0
K03699	73.0
K01750	44.0
K03324	53.0
K05832	222.0
K09770	82.0
K07052	15.0
K05515	100.0
K03060	57.0
K05340	3.0
K05833	270.0
K01243	70.0
K01751	12.0
K14188	42.0
K00366	1.0
K03106	122.0
K03101	22.0
K03100	163.0
K02919	211.0
K04759	62.0
K06162	0.0
K01734	93.0
K02911	301.0
K02916	273.0
K02914	150.0
K04757	24.0
K01239	261.0
K02990	635.0
K16787	45.0
K16786	45.0
K16785	56.0
K15583	275.0
K00226	17.0
K00800	17.0
K01893	87.0
K01892	71.0
K00901	20.0
K01126	4.0
K02768	58.0
K02769	66.0
K09703	21.0
K02687	26.0
K01142	26.0
K02760	114.0
K01501	44.0
K02763	3.0
K07738	7.0
K00948	224.0
K06217	13.0
K00821	0.0
K00820	201.0
K00823	15.0
K00942	45.0
K00943	15.0
K00941	1.0
K03470	13.0
K06333	0.0
K01620	40.0
K01091	16.0
K06334	0.0
K06889	64.0
K09963	0.0
K11749	38.0
K08884	33.0
K10947	6.0
K03979	50.0
K11069	20.0
K11068	299.0
K01488	8.0
K02619	21.0
K01890	105.0
K01520	28.0
K11063	17.0
K09913	141.0
K14665	1.0
K01480	9.0
K09698	65.0
K13820	113.0
K01664	20.0
K06901	107.0
K10441	6.0
K03569	218.0
K03568	13.0
K02469	118.0
K03565	14.0
K06909	0.0
K03740	37.0
K00762	45.0
K01934	6.0
K00760	74.0
K00761	124.0
K01462	42.0
K00767	6.0
K00764	45.0
K00765	5.0
K02227	19.0
K03077	0.0
K00768	84.0
K01704	0.0
K01703	0.0
K16203	39.0
K02863	716.0
K04072	1483.0
K14761	68.0
K02860	49.0
K02867	482.0
K07447	34.0
K07444	27.0
K02864	851.0
K00645	198.0
K16926	2.0
K16923	179.0
K06346	215.0
K02040	21.0
K05540	23.0
K02226	66.0
K02049	4.0
K02050	10.0
K02388	83.0
K02389	94.0
K03701	27.0
K02387	62.0
K03703	17.0
K03702	19.0
K03110	54.0
K03704	1829.0
K03310	54.0
K03706	153.0
K03499	27.0
K03498	25.0
K01963	243.0
K01962	211.0
K01961	288.0
K06196	10.0
K06153	69.0
K00648	152.0
K03571	61.0
K03495	45.0
K03497	91.0
K07160	31.0
K16898	26.0
K03816	58.0
K00003	10.0
K04019	27.0
K00001	34.0
K03588	64.0
K02343	59.0
K00161	3.0
K00162	4.0
K00008	88.0
K02547	36.0
K03406	44.0
K03407	45.0
K07067	52.0
K07741	0.0
K05967	55.0
K03408	59.0
K07742	70.0
K03367	41.0
K03810	12.0
