KO_code	Transcripts
K01358	342.0
K00194	406.0
K00197	461.0
K00196	906.0
K03608	547.0
K03609	625.0
K06187	113.0
K06391	47.0
K00198	1789.0
K06173	43.0
K02967	165.0
K02564	76.0
K06178	8.0
K02601	221.0
K15555	26.0
K15554	19.0
K15553	387.0
K06997	244.0
K09710	76.0
K09711	61.0
K06390	54.0
K05799	28.0
K01989	17.0
K03735	35.0
K03736	27.0
K03737	1446.0
K00016	102.0
K04078	70.0
K04079	140.0
K04077	191.0
K00104	415.0
K04075	104.0
K01985	12.0
K03739	35.0
K00854	4.0
K12410	85.0
K00850	55.0
K00852	15.0
K04758	101.0
K00995	23.0
K00359	712.0
K00997	38.0
K00991	9.0
K00859	29.0
K06382	350.0
K06383	50.0
K06381	41.0
K06387	16.0
K06384	43.0
K06385	46.0
K03043	165.0
K03040	449.0
K03046	240.0
K03151	26.0
K02931	251.0
K02933	254.0
K02935	448.0
K01489	61.0
K02939	79.0
K01487	11.0
K03610	642.0
K06917	15.0
K03544	458.0
K03316	45.0
K09787	69.0
K02835	46.0
K01000	45.0
K07584	481.0
K02836	86.0
K01006	70.0
K02749	12.0
K03564	29.0
K01438	30.0
K07030	178.0
K10440	36.0
K00927	79.0
K00928	109.0
K00929	917.0
K06910	128.0
K02406	2053.0
K00945	34.0
K14441	23.0
K07658	61.0
K11041	121.0
K02913	93.0
K02986	383.0
K15342	65.0
K00694	11.0
K02982	233.0
K02988	224.0
K02113	78.0
K02112	176.0
K02111	114.0
K06925	83.0
K02117	391.0
K02115	121.0
K02114	83.0
K02563	186.0
K02119	442.0
K02118	456.0
K03465	51.0
K03466	14.0
K00009	284.0
K05985	12.0
K01649	1.0
K07258	83.0
K11145	326.0
K11261	55.0
K01640	0.0
K02190	20.0
K16905	4.0
K02027	51.0
K16907	4.0
K16906	3.0
K00335	300.0
K00334	286.0
K07035	3.0
K00700	28.0
K00703	441.0
K03312	17.0
K06407	19.0
K02598	4.0
K06405	13.0
K02026	10.0
K07138	74.0
K07139	10.0
K02188	18.0
K06956	22.0
K02020	12.0
K03518	6.0
K06958	39.0
K06409	28.0
K02032	20.0
K02029	51.0
K02189	21.0
K06864	9.0
K02892	187.0
K03769	125.0
K03768	160.0
K00099	48.0
K03763	19.0
K02952	213.0
K01925	67.0
K01866	78.0
K01867	32.0
K02160	119.0
K01232	30.0
K05813	2.0
K01868	159.0
K01869	97.0
K05816	2.0
K05815	1.0
K09458	92.0
K04032	8.0
K16963	10.0
K04030	7.0
K03517	5.0
K03563	154.0
K00600	135.0
K01945	58.0
K01939	29.0
K07456	12.0
K00917	6.0
K07137	17.0
K00384	1054.0
K00385	3.0
K00602	254.0
K07042	58.0
K07043	31.0
K07040	233.0
K07727	22.0
K00796	59.0
K00027	14.0
K02028	61.0
K07723	290.0
K00790	62.0
K16698	19.0
K09013	27.0
K03088	19.0
K03086	459.0
K00891	6.0
K01262	133.0
K17465	9.0
K01265	372.0
K17467	14.0
K17466	11.0
K03169	49.0
K03168	50.0
K02890	166.0
K09989	79.0
K03092	28.0
K01273	23.0
K10439	52.0
K00561	448.0
K02774	407.0
K00382	292.0
K00566	30.0
K00567	20.0
K02078	260.0
K00243	25.0
K03648	44.0
K10793	1705.0
K00965	28.0
K01665	32.0
K02669	32.0
K04763	74.0
K00962	151.0
K00963	82.0
K01163	44.0
K00969	62.0
K02663	8.0
K04769	141.0
K01090	13.0
K07183	75.0
K00806	122.0
K00805	9.0
K07185	43.0
K06223	0.0
K09936	7.0
K15460	6.0
K10974	74.0
K06213	77.0
K02404	23.0
K02948	308.0
K05781	0.0
K05780	0.0
K01547	1.0
K01546	0.0
K01548	1.0
K00874	6.0
K02073	39.0
K06193	32.0
K02945	79.0
K02946	158.0
K02409	83.0
K11105	15.0
K06969	11.0
K02018	5.0
K01689	421.0
K06962	59.0
K02017	6.0
K06960	216.0
K02015	11.0
K02405	25.0
K02013	15.0
K02407	419.0
K02011	1.0
K06406	27.0
K02798	169.0
K01443	43.0
K01444	160.0
K00661	10.0
K10796	925.0
K01761	3.0
K02790	18.0
K02793	206.0
K02795	244.0
K02794	194.0
K02796	341.0
K07507	51.0
K02493	17.0
K05810	54.0
K02888	306.0
K02495	52.0
K07464	60.0
K02884	163.0
K02887	206.0
K02886	246.0
K07460	3.0
K08998	45.0
K07462	14.0
K06998	37.0
K04564	30.0
K04567	152.0
K04562	33.0
K07667	40.0
K07149	0.0
K05814	1.0
K02444	16.0
K03307	330.0
K02242	6.0
K10773	7.0
K03218	59.0
K16849	75.0
K10670	3399.0
K02538	7.0
K02761	259.0
K02390	63.0
K11358	121.0
K04031	48.0
K01449	49.0
K02083	83.0
K02123	490.0
K02120	456.0
K02121	454.0
K01619	15.0
K02124	425.0
K09861	22.0
K03833	22.0
K00068	159.0
K00145	1.0
K00548	27.0
K13626	187.0
K03547	45.0
K03546	45.0
K03545	365.0
K07166	66.0
K02834	109.0
K03429	56.0
K13038	86.0
K06888	23.0
K03424	51.0
K13789	22.0
K07001	62.0
K07007	9.0
K03930	9.0
K07005	126.0
K03752	28.0
K03753	17.0
K03750	21.0
K05337	277.0
K03617	78.0
K03616	116.0
K03615	110.0
K03614	80.0
K03613	72.0
K03612	108.0
K02385	42.0
K01940	34.0
K09707	96.0
K02237	3.0
K01938	660.0
K02232	22.0
K02233	33.0
K02231	62.0
K02337	42.0
K02335	30.0
K06147	72.0
K02238	5.0
K00525	12.0
K00526	1.0
K00527	150.0
K01839	94.0
K02519	123.0
K15524	69.0
K07047	14.0
K01835	144.0
K16899	27.0
K00286	132.0
K00528	651.0
K09697	33.0
K00283	250.0
K00282	232.0
K03688	8.0
K03722	5.0
K09696	35.0
K04069	183.0
K04068	131.0
K07467	30.0
K04066	13.0
K03685	14.0
K03686	32.0
K03687	61.0
K04487	130.0
K00847	5.0
K07729	23.0
K00845	32.0
K04486	20.0
K01531	37.0
K04720	23.0
K01534	13.0
K03783	96.0
K01537	101.0
K07301	38.0
K00797	2.0
K06393	62.0
K06395	43.0
K06394	38.0
K06397	120.0
K06396	85.0
K01726	76.0
K01448	276.0
K14218	28.0
K11175	33.0
K00794	20.0
K05936	24.0
K03111	328.0
K02904	157.0
K00793	11.0
K02906	246.0
K02950	292.0
K03553	81.0
K15739	1.0
K15738	15.0
K01881	487.0
K01928	15.0
K01886	91.0
K01887	41.0
K08591	96.0
K01226	1037.0
K02961	140.0
K16651	13.0
K15633	147.0
K01222	77.0
K01223	134.0
K00763	103.0
K00858	55.0
K04485	67.0
K02759	122.0
K01269	57.0
K02755	76.0
K02756	2.0
K01409	110.0
K01011	68.0
K01159	6.0
K15023	558.0
K07496	84.0
K00939	350.0
K00936	79.0
K00620	0.0
K00627	14.0
K00626	2089.0
K00930	0.0
K06410	56.0
K06896	3.0
K07238	28.0
K06898	4.0
K02965	199.0
K02992	279.0
K03412	18.0
K02996	240.0
K02994	237.0
K06714	10.0
K15024	459.0
K11070	12.0
K11071	8.0
K15986	220.0
K02556	81.0
K02470	46.0
K05311	128.0
K01958	49.0
K02838	259.0
K02477	21.0
K02478	27.0
K03574	96.0
K01270	649.0
K03572	20.0
K03570	38.0
K17464	10.0
K01714	324.0
K01715	1457.0
K03589	41.0
K01652	16.0
K02909	180.0
K02874	217.0
K02876	296.0
K03976	4.0
K03977	68.0
K02963	300.0
K00656	426.0
K00657	46.0
K03978	63.0
K00655	64.0
K02878	180.0
K02879	342.0
K00651	16.0
K07281	57.0
K07282	26.0
K02051	77.0
K02437	621.0
K06436	94.0
K08217	2.0
K06438	36.0
K02191	14.0
K03500	7.0
K07533	58.0
K01463	8.0
K02372	78.0
K02371	39.0
K02907	187.0
K03601	14.0
K00086	38.0
K03710	98.0
K02038	1.0
K00088	129.0
K03602	15.0
K08384	124.0
K03488	23.0
K09748	29.0
K01875	142.0
K02902	127.0
K16850	92.0
K06023	28.0
K01878	105.0
K03481	9.0
K09747	63.0
K03484	23.0
K06024	36.0
K06416	446.0
K04023	8.0
K09779	98.0
K04026	25.0
K04029	59.0
K04028	6.0
K13292	4.0
K05919	355.0
K00019	16.0
K03475	73.0
K07056	7.0
K07050	11.0
K07053	1.0
K03809	39.0
K06412	1018.0
K00012	25.0
K00013	9.0
K00014	10.0
K07058	12.0
K03800	81.0
K03524	4.0
K03154	2.0
K03624	97.0
K03625	14.0
K03150	196.0
K06942	30.0
K03621	44.0
K03526	16.0
K03091	1133.0
K03090	56.0
K01791	16.0
K03629	48.0
K00839	56.0
K02304	2.0
K01693	8.0
K07813	21.0
K03803	47.0
K03478	96.0
K15634	11.0
K03399	13.0
K06518	7.0
K03496	360.0
K01874	59.0
K00278	6.0
K03652	61.0
K04096	11.0
K03650	19.0
K03657	85.0
K01662	30.0
K03654	11.0
K00575	16.0
K00574	86.0
K01304	17.0
K01118	28.0
K00975	799.0
K00974	7.0
K02650	29.0
K02653	27.0
K02654	23.0
K04477	32.0
K11741	1.0
K00878	3.0
K07636	53.0
K07090	23.0
K00873	88.0
K07099	2.0
K00876	58.0
K02411	71.0
K09888	140.0
K02039	2.0
K06201	20.0
K02954	108.0
K06207	24.0
K14652	18.0
K14228	0.0
K14229	57.0
K14227	35.0
K01151	12.0
K02959	178.0
K04488	103.0
K03315	13.0
K03778	936.0
K11636	3.0
K00882	399.0
K01271	590.0
K11635	5.0
K02594	7.0
K01754	393.0
K06978	10.0
K01756	89.0
K02009	142.0
K02008	52.0
K01752	32.0
K07979	56.0
K02005	45.0
K02004	77.0
K02007	157.0
K02006	76.0
K01759	106.0
K02003	25.0
K06976	9.0
K07082	36.0
K00759	44.0
K00611	1.0
K00616	95.0
K06871	1168.0
K07085	169.0
K06950	59.0
K07088	43.0
K07089	99.0
K01464	16.0
K00756	22.0
K03797	56.0
K07574	20.0
K00837	1890.0
K08600	6.0
K08602	192.0
K02773	257.0
K09758	165.0
K14138	645.0
K09762	109.0
K01056	10.0
K06379	449.0
K10819	12.0
K08070	30.0
K06374	18.0
K06373	16.0
K03723	9.0
K02500	10.0
K02501	10.0
K02502	5.0
K02503	206.0
K07491	17.0
K14170	6.0
K14225	14.0
K02217	431.0
K02968	127.0
K07240	143.0
K00691	19.0
K01624	893.0
K01625	94.0
K01628	3.0
K01809	14.0
K11203	109.0
K11202	98.0
K01933	37.0
K03734	12.0
K00058	20.0
K00059	41.0
K06971	6.0
K11752	15.0
K00057	121.0
K12941	28.0
K00052	4.0
K12942	0.0
K07150	103.0
K00688	382.0
K03530	424.0
K03531	357.0
K03536	38.0
K03537	20.0
K00681	32.0
K07010	1.0
K02825	5.0
K07012	74.0
K07402	37.0
K02822	85.0
K11189	130.0
K09685	23.0
K03210	144.0
K03217	135.0
K03216	20.0
K03215	11.0
K03742	31.0
K03705	39.0
K05823	152.0
K06378	291.0
K03666	62.0
K03664	95.0
K12267	79.0
K09772	306.0
K09773	70.0
K02348	24.0
K06158	10.0
K02221	219.0
K05837	216.0
K06015	32.0
K02342	21.0
K04043	132.0
K02340	13.0
K02662	16.0
K02346	7.0
K04074	215.0
K02379	88.0
K06897	19.0
K01808	143.0
K00532	105.0
K03695	48.0
K00537	48.0
K04041	46.0
K07038	15.0
K00615	1034.0
K01803	106.0
K06012	36.0
K01805	9.0
K03699	165.0
K01750	72.0
K03324	35.0
K05832	21.0
K09770	132.0
K07052	18.0
K05515	48.0
K03060	73.0
K05340	6.0
K05833	17.0
K01243	16.0
K01751	24.0
K14188	25.0
K00366	17.0
K03106	118.0
K03101	14.0
K03100	236.0
K02919	103.0
K04759	132.0
K06162	1.0
K01734	153.0
K02911	156.0
K02916	117.0
K02914	93.0
K04757	52.0
K01239	12.0
K02990	248.0
K16787	37.0
K16786	42.0
K16785	32.0
K15583	988.0
K00226	16.0
K00800	12.0
K01893	50.0
K01892	50.0
K00901	38.0
K01126	14.0
K02768	691.0
K02769	205.0
K09703	6.0
K02687	23.0
K01142	27.0
K02760	253.0
K01501	201.0
K02763	7.0
K07738	42.0
K00948	157.0
K06217	37.0
K00821	0.0
K00820	88.0
K00823	119.0
K00942	38.0
K00943	18.0
K00941	3.0
K03470	5.0
K06333	130.0
K01620	119.0
K01091	22.0
K06334	176.0
K06889	326.0
K09963	1.0
K11749	72.0
K08884	27.0
K10947	6.0
K03979	19.0
K11069	20.0
K11068	90.0
K01488	13.0
K02619	20.0
K01890	76.0
K01520	21.0
K11063	84.0
K09913	54.0
K14665	1.0
K01480	5.0
K09698	35.0
K13820	42.0
K01664	25.0
K06901	67.0
K10441	50.0
K03569	156.0
K03568	24.0
K02469	70.0
K03565	11.0
K06909	1.0
K03740	31.0
K00762	33.0
K01934	49.0
K00760	24.0
K00761	73.0
K01462	40.0
K00767	6.0
K00764	34.0
K00765	8.0
K02227	20.0
K03077	5.0
K00768	80.0
K01704	2.0
K01703	2.0
K16203	68.0
K02863	360.0
K04072	2350.0
K14761	40.0
K02860	24.0
K02867	252.0
K07447	23.0
K07444	20.0
K02864	414.0
K00645	41.0
K16926	1.0
K16923	411.0
K06346	143.0
K02040	23.0
K05540	14.0
K02226	57.0
K02049	2.0
K02050	21.0
K02388	81.0
K02389	46.0
K03701	23.0
K02387	71.0
K03703	20.0
K03702	24.0
K03110	71.0
K03704	795.0
K03310	39.0
K03706	176.0
K03499	15.0
K03498	18.0
K01963	95.0
K01962	84.0
K01961	120.0
K06196	36.0
K06153	52.0
K00648	36.0
K03571	35.0
K03495	30.0
K03497	234.0
K07160	5.0
K16898	35.0
K03816	7.0
K00003	13.0
K04019	26.0
K00001	38.0
K03588	157.0
K02343	44.0
K00161	9.0
K00162	11.0
K00008	985.0
K02547	17.0
K03406	29.0
K03407	28.0
K07067	78.0
K07741	0.0
K05967	61.0
K03408	43.0
K07742	56.0
K03367	37.0
K03810	9.0
