k127_1481593,0,0,0
k127_2514716,0,0,0
k127_4257183,0,0,0
k127_230137,0,0,0
k127_1596587,0,0,0
k127_1504703,0,0,0
k127_764488,0,0,0
k127_2519924,0,0,0
k127_2063396,0,0,0
k127_1304072,0,0,0
k127_485807,0,0,0
k127_3955008,0,0,0
k127_2139972,0,0,0
k127_3745269,0,0,0
k127_2783547,0,0,0
k127_2921331,0,0,0
k127_2801022,0,0,0
k127_478535,0,0,0
k127_1188973,0,0,0
k127_700904,0,0,0
k127_1720732,0,0,0
k127_604764,0,0,0
k127_571712,0,0,0
k127_3247689,0,0,0
k127_775495,0,0,0
k127_3482194,0,0,0
k127_1190603,0,0,0
k127_4513917,0,0,0
k127_1371589,0,0,0
k127_4015381,0,0,0
k127_3518014,0,0,0
k127_2059702,0,0,0
k127_875105,0,0,0
k127_1609835,0,0,0
k127_4503511,0,0,0
k127_1338307,0,0,0
k127_3870988,0,0,0
k127_3570533,0,0,0
k127_1917714,0,0,0
k127_171438,0,0,0
k127_2837590,0,0,0
k127_2032484,0,0,0
k127_3667775,0,0,0
k127_2081462,0,0,0
k127_841138,0,0,0
k127_1563351,0,0,0
k127_1371966,0,0,0
k127_4055259,0,0,0
k127_2519066,0,0,0
k127_3081470,0,0,0
k127_443177,0,0,0
k127_3407871,0,0,0
k127_1313251,0,0,0
k127_3891191,0,0,0
k127_934367,0,0,0
k127_168323,0,0,0
k127_2920768,0,0,0
k127_4290958,0,0,0
k127_2813883,0,0,0
k127_4245985,0,0,0
k127_1455558,0,0,0
k127_72426,0,0,0
k127_3576822,0,0,0
k127_4528224,0,0,0
k127_876743,0,0,0
k127_3570689,0,0,0
k127_68776,0,0,0
k127_4147434,0,0,0
k127_1235376,0,0,0
k127_615256,0,0,0
k127_3442699,0,0,0
k127_1170917,0,0,0
k127_331368,0,0,0
k127_1609025,0,0,0
k127_2661749,0,0,0
k127_583643,0,0,0
k127_4586603,0,0,0
k127_2327094,0,0,0
k127_3083396,0,0,0
k127_149791,0,0,0
k127_1200844,0,0,0
k127_1797413,0,0,0
k127_3421702,0,0,0
k127_2885337,0,0,0
