1.864886,-0.104679,-0.341839,-0.066064,-0.162207,-0.059890,-0.039312,-0.205481,-0.107915,0.235053,-0.165408,0.099988,-0.077779,-0.080137,-0.023717,0.046055,0.012619,0.098646,-0.090080,0.068660,0.120016,-0.123248,0.031332,-0.051612,0.055311,-0.022792,-0.035092,0.003043,0.100101,0.073447,-0.039112,0.083430,0.012441,0.015727,-0.034586
-0.104679,0.212124,0.124995,-0.026676,-0.033797,0.016342,-0.047737,0.064978,-0.120918,-0.201614,-0.010810,-0.003539,0.023827,0.051395,0.011674,0.010172,0.004222,-0.003460,-0.002911,-0.034019,0.040539,-0.033713,0.019071,-0.025471,-0.032531,-0.018132,-0.027229,0.011653,-0.012589,-0.003664,0.009083,-0.007203,0.009902,-0.010336,-0.007975
-0.341839,0.124995,0.301492,0.005062,-0.014212,-0.049524,-0.006391,0.092852,-0.083771,-0.226434,0.007384,-0.025215,0.002486,0.073400,-0.012226,0.003455,-0.016775,-0.025719,0.016891,-0.037820,0.034124,-0.020573,0.010994,-0.019104,-0.038414,-0.010564,-0.020193,0.000115,-0.031218,-0.022678,0.005800,-0.016743,0.006874,-0.020309,-0.010008
-0.066064,-0.026676,0.005062,0.096155,0.018481,0.062885,-0.017619,0.022192,0.038504,0.016594,0.023195,-0.024150,0.013933,-0.009733,0.020676,0.005348,0.013618,-0.004458,0.003085,-0.023747,-0.025953,0.017311,-0.010966,0.013045,0.010223,0.005718,0.004158,0.010746,0.002597,-0.010290,0.002742,-0.013989,-0.000170,0.011003,0.010785
-0.162207,-0.033797,-0.014212,0.018481,0.222727,0.142813,-0.073516,0.085159,0.038696,-0.092454,-0.041613,0.024903,0.042994,0.027536,-0.071713,-0.057636,-0.010877,-0.034653,0.036416,0.014776,-0.047872,-0.035898,-0.003419,-0.015167,-0.008109,-0.019796,0.000885,0.009204,-0.011316,-0.029360,-0.011107,0.033525,-0.010811,0.017967,0.021185
-0.059890,0.016342,-0.049524,0.062885,0.142813,0.332671,-0.074761,0.139404,0.010751,-0.130525,-0.068372,0.020481,0.058721,0.030580,-0.047487,-0.044395,0.003007,-0.054385,0.017220,-0.010694,-0.017268,-0.032470,0.006619,-0.015256,0.004772,-0.019113,-0.010811,0.031490,-0.007388,-0.025957,-0.012962,0.011506,-0.004793,0.046676,0.020103
-0.039312,-0.047737,-0.006391,-0.017619,-0.073516,-0.074761,0.183465,-0.002735,0.038205,0.079687,0.033365,-0.036682,-0.020207,-0.009393,0.028074,0.017476,-0.011533,0.011183,-0.019141,-0.002418,0.026108,0.040874,-0.003927,0.022537,-0.003541,0.014322,0.012709,-0.009267,0.017405,0.018645,0.010520,-0.007526,0.007644,0.002576,-0.009189
-0.205481,0.064978,0.092852,0.022192,0.085159,0.139404,-0.002735,0.285908,-0.005412,-0.176533,-0.035335,-0.006232,0.036962,0.065290,-0.033244,-0.018878,-0.021010,-0.057656,0.032187,-0.026881,0.012995,-0.024020,0.001885,-0.019132,-0.029189,0.004326,-0.038502,0.007609,-0.023467,-0.017207,-0.003796,0.008423,-0.017706,0.011899,0.008830
-0.107915,-0.120918,-0.083771,0.038504,0.038696,0.010751,0.038205,-0.005412,0.244057,0.141642,0.010574,-0.051710,0.009858,-0.063127,0.002589,0.009150,0.001171,0.008174,0.016205,0.000805,-0.042891,0.045348,-0.030842,0.025788,0.023073,0.031189,0.026972,-0.011683,0.005265,-0.005606,0.003981,-0.013981,-0.002800,0.016851,0.004748
0.235053,-0.201614,-0.226434,0.016594,-0.092454,-0.130525,0.079687,-0.176533,0.141642,0.448930,0.025923,-0.027488,-0.016961,-0.103441,0.070189,0.027885,0.032837,0.069504,-0.040259,0.035017,-0.053163,0.082106,-0.028606,0.044244,0.046947,0.033753,0.049968,-0.009506,0.033059,0.028682,0.017254,-0.025416,-0.000319,0.003578,-0.003416
