0.182056,0.132792,0.056997,0.048797,0.128316,0.129205,0.054753,0.036078,0.056078,0.062904,0.002292,-0.033794,0.045855,0.035804,-0.064013,-0.039683,0.125830,0.117468,0.080253,0.058743,0.135323,0.041789,0.049902,0.041715,0.058019,-0.006517,-0.016620,0.036621,0.052170,-0.067132,-0.017965,0.049555,0.008476,-0.011045,0.056507
0.132792,0.158990,0.049329,0.022005,0.168172,0.162839,0.073398,0.055369,0.062607,0.065245,-0.008909,-0.037318,0.033939,0.040249,-0.087109,-0.040567,0.139807,0.158821,0.108932,0.077115,0.162949,0.070114,0.074209,0.050670,0.057983,0.002868,-0.019559,0.035790,0.067965,-0.073511,0.003227,0.053382,0.009634,-0.019797,0.065566
0.056997,0.049329,0.075480,0.017346,0.048515,0.039399,0.024979,0.016175,0.058511,0.056120,0.022454,0.005944,0.010800,0.020344,-0.028182,-0.026557,0.046328,0.032743,0.044288,0.021017,0.046549,0.017040,0.022553,0.016440,0.013301,-0.005213,-0.014854,0.007426,0.032324,-0.028865,-0.009973,0.050214,0.020083,0.006344,0.021557
0.048797,0.022005,0.017346,0.068939,0.010474,0.015481,0.008603,-0.002053,-0.016857,0.000548,-0.019244,-0.015854,0.039631,0.043325,0.017253,0.024786,0.018801,-0.004890,-0.001928,-0.012494,0.025031,-0.004814,-0.006457,-0.000196,-0.000624,-0.010314,-0.012739,0.011652,-0.010419,-0.018576,-0.007437,-0.008683,-0.011988,-0.022714,0.014415
0.128316,0.168172,0.048515,0.010474,0.243381,0.173375,0.092513,0.059313,0.083352,0.086122,-0.011850,-0.052205,0.050207,0.062280,-0.110839,-0.054692,0.211976,0.221461,0.161821,0.143952,0.222125,0.093646,0.095204,0.073555,0.089766,0.016962,-0.020690,0.046338,0.090306,-0.104294,0.014757,0.068443,0.013526,-0.023244,0.100247
0.129205,0.162839,0.039399,0.015481,0.173375,0.210916,0.081288,0.047786,0.062648,0.067357,-0.004257,-0.043503,0.045093,0.037160,-0.092178,-0.053423,0.143600,0.170116,0.097632,0.081057,0.178351,0.082790,0.089989,0.049901,0.066541,0.004501,-0.020861,0.030588,0.060314,-0.075368,-0.002139,0.051052,0.014032,-0.019996,0.074141
0.054753,0.073398,0.024979,0.008603,0.092513,0.081288,0.065174,0.034997,0.030049,0.031194,-0.013465,-0.025781,0.025023,0.021417,-0.047953,-0.026454,0.082864,0.089834,0.070337,0.048821,0.094853,0.061238,0.049322,0.044565,0.046889,0.026763,0.005838,0.024647,0.038724,-0.044332,0.011333,0.024733,-0.003008,-0.004761,0.041556
0.036078,0.055369,0.016175,-0.002053,0.059313,0.047786,0.034997,0.061253,0.035595,0.018946,0.004780,-0.005544,0.004946,0.001328,-0.035922,-0.017298,0.048708,0.062944,0.057598,0.026159,0.053937,0.044043,0.054727,0.027699,0.029591,-0.000365,-0.001996,0.015637,0.041289,-0.017366,0.017395,0.030754,0.018188,0.010164,0.000860
0.056078,0.062607,0.058511,-0.016857,0.083352,0.062648,0.030049,0.035595,0.122607,0.070565,0.028066,0.005331,0.017553,0.029262,-0.053759,-0.036502,0.081250,0.074261,0.094426,0.064492,0.062365,0.032485,0.056082,0.043156,0.047486,0.009178,-0.012277,0.014861,0.084144,-0.036313,0.002425,0.102595,0.057816,0.034369,0.033757
0.062904,0.065245,0.056120,0.000548,0.086122,0.067357,0.031194,0.018946,0.070565,0.100201,0.030813,-0.007521,0.023479,0.050868,-0.053651,-0.039221,0.076464,0.074533,0.065817,0.051614,0.078267,0.019109,0.046082,0.032336,0.041028,-0.006039,-0.017751,0.021873,0.043158,-0.051529,-0.001229,0.062891,0.017716,-0.001937,0.065118
