K02775	C06311
C00037	K01879
K11717	C01528
C00075	K03043
C00337	K01465
K00074	C02232
K01126	C00189
K00759	C00147
K00873	C00074
C00352	K01443
K01595	C00036
K01955	C00169
C06613	K13953
K00615	C00231
K14155	C00022
K00925	C02876
C15973	K00627
K02435	C06113
C15972	K00161
K00526	C00705
C00117	K00948
K13953	C06613
K00680	C11949
K01581	C00134
C00620	K01835
C00144	K00364
C00015	K09903
C04631	K00075
K09698	C02987
C13638	K00100
K03048	C00044
C00129	K01823
K00762	C01103
C14145	K00074
K00680	C03974
C00257	K00851
K01652	C00900
C00002	K00527
C00144	K01081
K01613	C00350
C05689	K11717
C00655	K01951
C00357	K01443
C00631	K15634
K01081	C00881
C00364	K01081
C00227	K00625
K00873	C00286
C00957	K00016
C03402	K02433
K13953	C16587
C00135	K00599
C00063	K00527
K01187	C02336
K01934	C00445
C00226	K04072
K01193	C02336
C16595	K13953
K02437	C00143
C00119	K00948
C00042	K00244
C00002	K03040
C00283	K01738
C02282	K02435
C05576	K04072
C00993	K01929
C16614	K00760
K01873	C02554
K00939	C00360
K00161	C05125
K00599	C11433
C00101	K01938
C16688	K01193
K02335	C00039
K00162	C05125
C00256	K03778
C00226	K13953
C00074	K00873
C03402	K02434
C00042	K00135
C06548	K00100
C02876	K00625
K02428	C00362
C00081	K02428
C04751	K01923
K01425	C00025
C00112	K00526
K01443	C00357
K01081	C00387
C00025	K01425
K04072	C14090
C16348	K13953
K01428	C00014
K00265	C00026
C00163	K00925
C18902	K00384
C00127	K00383
K00100	C06142
C01103	K01591
K00625	C00100
K02796	C00275
K02794	C00275
K00384	C00342
K00939	C00020
C01209	K00648
C04677	K00759
K01442	C02528
C02730	K01911
C00075	K03048
K00527	C00458
C00044	K02428
K01689	C00074
C05576	K13953
K01869	C02047
C01094	K00882
K01425	C00014
K02434	C06112
C04079	K00867
C03939	K00648
C00668	K01810
K01491	C00445
C00459	K02342
K01928	C04877
K13953	C00071
C00458	K02343
K00625	C00227
K00873	C00035
C02291	K14155
K01911	C03160
K00600	C04377
C06112	K09698
K01839	C00673
C04046	K03429
K00692	C00031
C05345	K00615
K01442	C00245
K13953	C16596
K00626	C05269
K02342	C00131
C05125	K00162
K01738	C00033
C05813	K03183
C00342	K00527
K00226	C00295
C00111	K01803
K01679	C00122
K00599	C05831
C00022	K00161
C00491	K14155
C00236	K00134
C00360	K00939
C00037	K00600
K00384	C01528
K03816	C00655
C00052	K01784
C00093	K03621
C00022	K00016
K00215	C20258
C00093	K00057
C00119	K00762
C00117	K01807
K01256	C05726
C04501	K04042
K00135	C00232
K03429	C00641
K01714	C20258
K00133	C00441
K01187	C00095
C00798	K01577
K00691	C00663
C00046	K03046
K00973	C00842
C00063	K03043
C00089	K01193
C00058	K01938
K00600	C00065
K03048	C00046
C00123	K01869
C00231	K00615
K01835	C00668
C00152	K01893
K01810	C00668
K01778	C00680
K00841	C04390
K04042	C04501
K01193	C05404
C00455	K01081
K03183	C00828
C00029	K00965
C14089	K13953
K03763	C00131
C00356	K01641
C00208	K00691
K00074	C00332
K00075	C01050
K00033	C00199
C05796	K12308
K00615	C00118
K03183	C17561
K01937	C00063
C00065	K00600
K01239	C00262
C01172	K01810
C00337	K00226
K01876	C02984
K01868	C02992
K00873	C00044
K00680	C00527
K00760	C00147
C00275	K01809
C04390	K00841
C00074	K01595
K01921	C00993
K09903	C00105
C00089	K01187
K01591	C00105
C00242	K00760
K13953	C14090
C00135	K01892
C00105	K02428
C00025	K01915
K01803	C00118
K00760	C16619
K01239	C00147
K00625	C02876
C00043	K04042
C00043	K00790
C00079	K01890
C13309	K03183
C00093	K00680
C00065	K01752
K00626	C00024
C00040	K00680
K14155	C00097
K00927	C00197
C05396	K01220
C00064	K01425
C00159	K02794
C00131	K00873
C00008	K00526
C00169	K00609
C00152	K01424
K01256	C00097
C05125	K00161
K01887	C02163
K02337	C00039
C00022	K00873
C01172	K00036
C01762	K01239
K01589	C15667
K01187	C00267
K01914	C00152
C00044	K00873
C00286	K02337
C00049	K00928
K01963	C00083
C16348	K04072
K04042	C06156
K03621	C00681
C00002	K17686
C04877	K01929
K00759	C00144
C00313	K01577
K01661	C15547
C00075	K03046
K00873	C00206
K00760	C00655
C04646	K00088
K01839	C00117
C00105	K09903
C02282	K02433
C00199	K01783
C00022	K00162
K00383	C00006
C00267	K01785
K09903	C00015
K00852	C00117
C00084	K04072
C00033	K00925
K00760	C00385
C00446	K00849
C00133	K03367
C00063	K03046
C00332	K00074
K01752	C02218
C00039	K02342
C00641	K03429
C00133	K01921
C00131	K02343
K01879	C02412
C00360	K01081
K13953	C05577
K00965	C00103
C00655	K01081
C00231	K01783
C05335	K01874
K04072	C16348
C01118	K00651
C00655	K00760
K00760	C16615
K02428	C00144
K04072	C14099
C00031	K00692
C02282	K02434
C16273	K00680
C00242	K00759
K01081	C00299
C00473	K13953
C00109	K01652
K00527	C00286
C00046	K03040
K01520	C00365
C00002	K00873
C00900	K01575
C00039	K02343
K00790	C00043
K00215	C03972
K01834	C00631
K04072	C05576
C00197	K15634
K01953	C00049
K00133	C03082
K02825	C00105
C00131	K02342
K01784	C00029
K01641	C00332
C00459	K03763
K00599	C01152
K14155	C00155
C16618	K01951
K02428	C00365
K01442	C00037
C00118	K01803
K00680	C00024
C05818	K03183
C03150	K01239
K00762	C00295
K00088	C16618
C00352	K03431
K01491	C00143
K00692	C00089
K01881	C02702
C00361	K00873
K00849	C00446
C06215	K00692
C00006	K00036
C00239	K01081
C00124	K00849
K00927	C00236
C02470	K00599
K00849	C00124
K13953	C07490
C04823	K01756
K00100	C10700
C06156	K03431
C00026	K00265
K01425	C00217
K01752	C00065
C01185	K00763
K01776	C00217
K01953	C00152
C00217	K01425
K03040	C00044
K01890	C03511
K00763	C00253
C00332	K00626
K01119	C05822
C00006	K00033
C17560	K03183
C00159	K02796
K02341	C00039
C00005	K00383
K01577	C00798
K03431	C00352
C00459	K02341
K00859	C00010
C00295	K00226
C00227	K00925
C00024	K00627
K01193	C00668
K13953	C00084
K01081	C03150
C00131	K02337
C00131	K02335
K02343	C00131
K01239	C00242
C00041	K01775
K00882	C05378
C00286	K02335
K01081	C01762
K01679	C00149
K00036	C00005
C00064	K01955
C00286	K02342
C11948	K00680
C00385	K03816
K01803	C00111
C00620	K01839
C00073	K01874
C00022	K01752
K01914	C00049
K01119	C06193
K09698	C00025
K01081	C00214
K03431	C06156
K01938	C00058
C06613	K04072
C04419	K01963
C05125	K01652
K03367	C04260
C00097	K04487
C03539	K07173
K01610	C00074
C02442	K00599
K00806	C04574
C06611	K13953
C00022	K01652
C00212	K01239
K13953	C06612
C03160	K01661
K01425	C00064
C00407	K01870
K03183	C02059
C00063	K03040
K00680	C00512
C00345	K00033
K01223	C01172
K01893	C03402
C00022	K14155
C00039	K02337
C00131	K03763
K00599	C18259
K01929	C04882
K14155	C05698
C00344	K06131
K01738	C00097
K00526	C01346
C00147	K00760
K00790	C04631
K00651	C01118
C06194	K01119
K00074	C01144
C06612	K04072
K01889	C03511
C00049	K01914
C00385	K00760
C00031	K02779
C00011	K01595
K01874	C05336
K00762	C00119
C00208	K01187
K02810	C16688
C01144	K00074
K01081	C00330
K00135	C00042
K01835	C00117
K01442	C00695
C01096	K00100
C00024	K00625
C00149	K01679
K01951	C16619
C00062	K01887
C00332	K01641
C01212	K01924
K02564	C00085
K00526	C00361
C00780	K00599
K12308	C00124
K01756	C03794
C18261	K00599
C05577	K13953
K03429	C04046
K01938	C00234
C00130	K00088
C06010	K01652
K01641	C00356
C06612	K13953
K00100	C00024
K04487	C15812
C00159	K02793
C00229	K00648
K00648	C05744
K13953	C00376
K01939	C03794
K02428	C06196
C07648	K00760
C00103	K00973
C00097	K01883
C00460	K02428
C00044	K00951
K00867	C01134
C00448	K00805
K04567	C01931
K00364	C00130
K01752	C00014
C00035	K00873
K01783	C00231
K13953	C06611
K00948	C00117
C00068	K00162
K00158	C00227
C05465	K01442
K01883	C03125
C05892	K01929
K01119	C01367
C00055	K01081
K03778	C00022
C01921	K01442
C01050	K01924
C14519	K00599
C03082	K00133
C00075	K02428
K03040	C00046
K01756	C04677
C04376	K01952
C00082	K01866
C00020	K00760
K01924	C01050
C00459	K02343
C00101	K00600
K01652	C06006
C00387	K01239
C00458	K02342
C00036	K01595
K01807	C00199
K01239	C00153
K00615	C05382
K01778	C00666
C00118	K00134
C00020	K00759
C00085	K00820
C03794	K01756
K02428	C00655
C00441	K01714
C00095	K02770
C05122	K01442
K00265	C00064
C03373	K01589
K17686	C00008
K01790	C00688
K00820	C00352
C00044	K03043
K01939	C00130
K00851	C00345
C05984	K00016
K02779	C00668
K02793	C00275
K13953	C16551
C00362	K01081
K01923	C04823
K01239	C00385
C00020	K00939
C00680	K01778
C00631	K01689
C00040	K03621
K01783	C00199
C20258	K00215
K00928	C03082
C00086	K01428
K01924	C01212
K01652	C05125
K00626	C00010
K01784	C00052
C00343	K00384
C00692	K01928
K01929	C04702
K01835	C00092
C00039	K02335
K09698	C06112
C03360	K01101
K03183	C05814
C00136	K00626
C06715	K00680
C00068	K01652
K00759	C00020
C00024	K01641
C05699	K14155
C00666	K01778
K02433	C06113
C00469	K04072
K01081	C05841
K02770	C01094
C00242	K03816
C00103	K01835
K00951	C04494
K00852	C00673
K01834	C00197
C00089	K02810
K01220	C01113
C00631	K01834
C00864	K00867
C00020	K01081
C00670	K01126
K00016	C00109
K01809	C05345
C00008	K00939
C00022	K01662
K00265	C00014
C03479	K01934
K02341	C00131
C04257	K01788
C00002	K03043
K00760	C00020
C00074	K01689
K00615	C00117
C00446	K00965
C00117	K00615
K01652	C00022
K01662	C00022
K00939	C00008
C00882	K00859
K02435	C06112
C02353	K01119
C00105	K02825
C04631	K00790
C01185	K01081
C11432	K00599
C00206	K00939
C00819	K01425
C05577	K04072
C00075	K01937
K01641	C00024
C03794	K01939
C00049	K00609
C03402	K02435
C00831	K00867
K03763	C00039
C00029	K01784
K00873	C00022
K01872	C00886
K00648	C00024
C00234	K01491
C00049	K01953
K02434	C06113
C00159	K02795
K01652	C06010
K00384	C05703
K00600	C00143
K04042	C00043
C05345	K01810
K00265	C00025
C02336	K00847
K00680	C01144
K02337	C00131
K00627	C16255
C00002	K03048
K01101	C00870
C00068	K00161
C00288	K01963
C02354	K01119
C00186	K00016
C00183	K01873
K01126	C00114
C00342	K00526
K00600	C00037
C00008	K00873
K03046	C00046
C00024	K00648
K00841	C05539
K00609	C00438
C00039	K03763
K00057	C00111
K01193	C00267
K01710	C11907
C00130	K01939
C05338	K00680
C02909	K04072
K04072	C06611
K00867	C03492
C00458	K02337
C00046	K03048
K00625	C00024
K00615	C00279
C00106	K02825
K01963	C06250
K04072	C00136
K11717	C05703
K02342	C00039
C00025	K00265
K13953	C05576
K01119	C01368
K01952	C04640
C00075	K03040
K00599	C05830
K01810	C05345
C01345	K02428
K04072	C06612
K01193	C05402
K01892	C02988
K01126	C00093
C00458	K02341
C00438	K00609
C00014	K01915
K00383	C00051
K04072	C00024
C00148	K01881
C06188	K01223
C00295	K00762
C00095	K00847
C15972	K00162
C02380	K00760
K00609	C00169
K04072	C00071
K00100	C14765
K00016	C05823
C00197	K01834
C05729	K01256
C01801	K00852
K01595	C00074
K00873	C00002
C00015	K00526
K01756	C00020
C00152	K01953
C00143	K01491
C00064	K00820
K00760	C00144
K00948	C00119
C00352	K02564
K02428	C00130
K01775	C00133
K00939	C00206
C05382	K00615
C01412	K00100
C00632	K00599
K00226	C00337
K00016	C00186
C16586	K13953
K03043	C00044
C01613	K01193
C00232	K00135
C00085	K00615
K00088	C00655
K01081	C00475
C00269	K06131
K00599	C05659
C00014	K01425
C00286	K02428
C00118	K00615
K01752	C00022
C00448	K00806
K00867	C04352
K00162	C00068
C00152	K01914
C00105	K01081
C11907	K01790
C00197	K00927
C00700	K02428
C00037	K02437
C14762	K00100
K01823	C00235
K00599	C18260
K00162	C16255
C00077	K01581
K00759	C04051
K00527	C00131
C00680	K01928
K00965	C00052
K00600	C00101
C00469	K13953
K02433	C06112
C00236	K00927
K04072	C00084
C00122	K01679
K00691	C00031
C00460	K01520
C07645	K13953
C00047	K04567
K01443	C00352
C00459	K02335
C00024	K00626
K07173	C00155
C00445	K01491
K01424	C00049
C01233	K01126
C06156	K04042
C00063	K03048
C00130	K00760
K11717	C00041
C00147	K00759
K00925	C00033
K01662	C00118
K02343	C00039
C00357	K07106
K00161	C00068
C00842	K01710
C00286	K02343
C00044	K03040
C00044	K03046
K13953	C14099
K03046	C00044
K01756	C00122
C01419	K01256
C00100	K00625
C02355	K01119
K00161	C16255
C05688	K11717
K01951	C00144
C00024	K01963
C00035	K00526
K01838	C01172
C00130	K01081
K04072	C06613
K13953	C16348
K01577	C00313
K00526	C00343
C00458	K02335
C00020	K01756
C07118	K00680
K01915	C00064
K00847	C05345
C00039	K02341
C05466	K01442
K02795	C00275
C00672	K01839
K01652	C00068
C00121	K00852
C06611	K04072
K01870	C03127
C00979	K01738
K01081	C00212
C00131	K02341
C00286	K03763
C00234	K01938
K01810	C01172
C01103	K00762
K00760	C04646
K02428	C00075
C00188	K01868
K00036	C01236
K06131	C05980
K15634	C00631
K01256	C00037
C00143	K00600
K01081	C00559
K01662	C11437
C00492	K01193
K00526	C00206
K01874	C02430
C00263	K00651
K01425	C00819
C00046	K03043
C00350	K01613
K02335	C00131
K00527	C00343
K01610	C00036
K15634	C00197
K00615	C12215
K01491	C00234
C00044	K00527
C00002	K03046
K00680	C05596
K00760	C00262
C00097	K14155
K02428	C00105
C00044	K03048
C00025	K01776
C00663	K01838
C00118	K01662
K04072	C05577
C00049	K01939
C01697	K02775
K02825	C00106
C01412	K04072
C00064	K00265
K01689	C00631
C00041	K01872
C02737	K01613
C00074	K01610
K03043	C00046
C00458	K03763
K00599	C06199
K01187	C00031
K03816	C00144
C00441	K00133
K00033	C00005
C00089	K00692
K00134	C00236
K00626	C00332
K01785	C00221
K00805	C04216
K01575	C00810
K03816	C00385
K00016	C00022
C05684	K00384
K00648	C03939
K00134	C00118
C15811	K04487
C00286	K02341
K00100	C02888
C14089	K04072
C06010	K01575
C06899	K13953
K01866	C02839
C00022	K00158
K01788	C00357
K01081	C00362
C00294	K01239
C02909	K13953
K00873	C00008
C00459	K02337
K00651	C00263
C11437	K01662
K01081	C00294
C00036	K01610
K01465	C00438
C00025	K09698
K01613	C02737
K01428	C00011
