K00789	C00073
K00609	C00169
K01869	C02047
K01778	C00666
C00075	K03043
K03737	C00022
K00134	C00236
K01938	C00058
K01938	C00234
C00666	K01778
K00609	C00438
C00011	K00174
C00141	K01649
C00044	K03043
C00101	K01938
K08302	C00111
C00189	K03735
K04041	C00354
C00002	K03043
C00123	K01869
C00118	K00134
K01955	C00169
C00058	K01938
C00354	K04041
K01778	C00680
C00680	K01778
K01953	C00152
K08302	C00118
K03043	C00044
C00024	K03737
C00046	K03043
C00085	K04041
C00026	K00174
C00236	K00134
K01953	C00049
K01649	C00141
C02504	K01649
C00369	K02438
C00022	K03737
C00024	K01649
K01649	C02504
C00011	K03737
C00169	K00609
C00152	K01953
C00049	K01953
K03737	C00024
K00789	C00019
K02438	C01083
C00064	K01955
K00174	C00091
C00049	K00609
C03785	K08302
C05378	K04041
K04041	C05378
K00174	C00026
K00134	C00118
K04041	C00085
C00063	K03043
C00019	K00789
K04041	C05345
C00438	K00609
K01881	C02702
C00234	K01938
C00148	K01881
C00091	K00174
K03043	C00046
K01649	C00024
C00073	K00789
K03735	C00084
C05345	K04041
