KO_code	Transcripts
K06967	4.0
K08309	11.0
K06180	22.0
K05795	105.0
K05796	60.0
K06183	7.0
K05792	13.0
K11754	11.0
K01493	19.0
K09903	34.0
K02600	37.0
K02970	181.0
K01495	20.0
K04027	0.0
K02419	49.0
K01677	4.0
K06399	1.0
K02412	57.0
K03551	4.0
K02410	46.0
K01678	4.0
K02416	34.0
K02417	66.0
K02414	38.0
K02415	34.0
K03284	9.0
K01778	7.0
K01779	21.0
K02782	1.0
K02783	1.0
K01770	6.0
K02781	1.0
K01776	7.0
K01777	967.0
K01775	155.0
K07106	1.0
K07105	8.0
K02899	232.0
K16950	0.0
K16951	0.0
K00674	74.0
K00676	0.0
K02777	16.0
K02775	37.0
K01784	18.0
K01783	26.0
K14155	14.0
K02770	23.0
K01611	0.0
K07699	297.0
K02071	4.0
K02072	4.0
K01788	0.0
K02526	58.0
K02823	4.0
K02398	45.0
K02520	141.0
K06927	9.0
K03305	127.0
K02397	98.0
K02396	74.0
K03581	4.0
K02528	12.0
K02392	67.0
K02110	36.0
K01916	21.0
K01915	15.0
K01918	4.0
K01977	294.0
K01552	1.0
K00179	226.0
K05934	12.0
K00077	4.0
K00074	270.0
K00075	20.0
K03789	17.0
K01295	8.0
K01591	3.0
K03584	39.0
K00177	465.0
K00176	203.0
K00175	472.0
K00174	505.0
K03411	9.0
K03410	10.0
K03413	11.0
K02806	2.0
K02557	73.0
K07173	18.0
K02803	746.0
K07171	155.0
K00375	0.0
K01524	2.0
K02808	1.0
K03826	9.0
K03827	12.0
K01358	109.0
K00194	75.0
K00197	86.0
K00196	155.0
K03608	105.0
K03609	113.0
K06187	54.0
K06391	9.0
K00198	280.0
K06173	23.0
K02967	144.0
K02564	13.0
K06178	3.0
K02601	135.0
K15555	7.0
K15554	5.0
K15553	61.0
K06997	50.0
K09710	30.0
K09711	12.0
K06390	11.0
K05799	10.0
K01989	1.0
K03735	0.0
K03736	0.0
K03737	438.0
K00016	24.0
K04078	31.0
K04079	60.0
K04077	89.0
K00104	270.0
K04075	26.0
K01985	2.0
K03739	9.0
K00854	4.0
K12410	11.0
K00850	18.0
K00852	0.0
K04758	107.0
K00995	13.0
K00359	166.0
K00997	23.0
K00991	3.0
K00859	14.0
K06382	67.0
K06383	8.0
K06381	22.0
K06387	5.0
K06384	13.0
K06385	12.0
K03043	112.0
K03040	224.0
K03046	132.0
K03151	15.0
K02931	178.0
K02933	168.0
K02935	217.0
K01489	26.0
K02939	32.0
K01487	6.0
K03610	110.0
K06917	8.0
K03544	144.0
K03316	17.0
K09787	28.0
K02835	24.0
K01000	24.0
K07584	242.0
K02836	35.0
K01006	94.0
K02749	25.0
K03564	6.0
K01438	2.0
K07030	43.0
K10440	3.0
K00927	37.0
K00928	42.0
K00929	421.0
K06910	25.0
K02406	882.0
K00945	9.0
K14441	12.0
K07658	21.0
K11041	53.0
K02913	61.0
K02986	200.0
K15342	22.0
K00694	3.0
K02982	190.0
K02988	152.0
K02113	43.0
K02112	75.0
K02111	57.0
K06925	12.0
K02117	204.0
K02115	58.0
K02114	33.0
K02563	57.0
K02119	202.0
K02118	240.0
K03465	14.0
K03466	6.0
K00009	5.0
K05985	7.0
K01649	0.0
K07258	41.0
K11145	62.0
K11261	10.0
K01640	0.0
K02190	14.0
K16905	0.0
K02027	7.0
K16907	0.0
K16906	0.0
K00335	187.0
K00334	160.0
K07035	0.0
K00700	13.0
K00703	47.0
K03312	6.0
K06407	7.0
K02598	0.0
K06405	8.0
K02026	15.0
K07138	16.0
K07139	6.0
K02188	9.0
K06956	3.0
K02020	1.0
K03518	2.0
K06958	28.0
K06409	13.0
K02032	10.0
K02029	15.0
K02189	15.0
K06864	3.0
K02892	166.0
K03769	79.0
K03768	49.0
K00099	16.0
K03763	6.0
K02952	131.0
K01925	29.0
K01866	31.0
K01867	33.0
K02160	55.0
K01232	5.0
K05813	0.0
K01868	48.0
K01869	37.0
K05816	0.0
K05815	0.0
K09458	57.0
K04032	0.0
K16963	8.0
K04030	0.0
K03517	1.0
K03563	46.0
K00600	33.0
K01945	23.0
K01939	23.0
K07456	5.0
K00917	1.0
K07137	5.0
K00384	327.0
K00385	0.0
K00602	56.0
K07042	26.0
K07043	17.0
K07040	135.0
K07727	5.0
K00796	21.0
K00027	6.0
K02028	18.0
K07723	138.0
K00790	43.0
K16698	13.0
K09013	19.0
K03088	7.0
K03086	93.0
K00891	3.0
K01262	124.0
K17465	2.0
K01265	198.0
K17467	1.0
K17466	2.0
K03169	8.0
K03168	21.0
K02890	145.0
K09989	15.0
K03092	6.0
K01273	13.0
K10439	2.0
K00561	196.0
K02774	39.0
K00382	53.0
K00566	20.0
K00567	5.0
K02078	94.0
K00243	7.0
K03648	13.0
K10793	1368.0
K00965	34.0
K01665	12.0
K02669	10.0
K04763	19.0
K00962	65.0
K00963	25.0
K01163	21.0
K00969	14.0
K02663	5.0
K04769	46.0
K01090	7.0
K07183	12.0
K00806	37.0
K00805	4.0
K07185	17.0
K06223	0.0
K09936	4.0
K15460	2.0
K10974	20.0
K06213	48.0
K02404	27.0
K02948	161.0
K05781	0.0
K05780	0.0
K01547	0.0
K01546	0.0
K01548	0.0
K00874	2.0
K02073	10.0
K06193	17.0
K02945	39.0
K02946	179.0
K02409	46.0
K11105	5.0
K06969	6.0
K02018	3.0
K01689	123.0
K06962	16.0
K02017	2.0
K06960	82.0
K02015	7.0
K02405	27.0
K02013	8.0
K02407	132.0
K02011	0.0
K06406	13.0
K02798	2.0
K01443	16.0
K01444	34.0
K00661	6.0
K10796	606.0
K01761	0.0
K02790	14.0
K02793	75.0
K02795	74.0
K02794	68.0
K02796	96.0
K07507	12.0
K02493	8.0
K05810	15.0
K02888	145.0
K02495	21.0
K07464	21.0
K02884	102.0
K02887	171.0
K02886	222.0
K07460	2.0
K08998	26.0
K07462	4.0
K06998	11.0
K04564	15.0
K04567	68.0
K04562	40.0
K07667	14.0
K07149	0.0
K05814	0.0
K02444	2.0
K03307	4.0
K02242	3.0
K10773	3.0
K03218	18.0
K16849	56.0
K10670	1195.0
K02538	1.0
K02761	36.0
K02390	53.0
K11358	31.0
K04031	1.0
K01449	17.0
K02083	14.0
K02123	184.0
K02120	244.0
K02121	188.0
K01619	6.0
K02124	176.0
K09861	5.0
K03833	10.0
K00068	1.0
K00145	0.0
K00548	13.0
K13626	71.0
K03547	10.0
K03546	11.0
K03545	132.0
K07166	13.0
K02834	57.0
K03429	9.0
K13038	27.0
K06888	5.0
K03424	24.0
K13789	9.0
K07001	25.0
K07007	6.0
K03930	3.0
K07005	24.0
K03752	8.0
K03753	5.0
K03750	4.0
K05337	55.0
K03617	63.0
K03616	87.0
K03615	86.0
K03614	66.0
K03613	54.0
K03612	88.0
K02385	38.0
K01940	8.0
K09707	17.0
K02237	2.0
K01938	102.0
K02232	7.0
K02233	17.0
K02231	24.0
K02337	13.0
K02335	11.0
K06147	31.0
K02238	1.0
K00525	6.0
K00526	1.0
K00527	55.0
K01839	30.0
K02519	52.0
K15524	17.0
K07047	5.0
K01835	37.0
K16899	7.0
K00286	69.0
K00528	107.0
K09697	5.0
K00283	17.0
K00282	13.0
K03688	3.0
K03722	2.0
K09696	5.0
K04069	99.0
K04068	47.0
K07467	4.0
K04066	6.0
K03685	5.0
K03686	19.0
K03687	36.0
K04487	37.0
K00847	2.0
K07729	5.0
K00845	30.0
K04486	10.0
K01531	8.0
K04720	11.0
K01534	7.0
K03783	31.0
K01537	69.0
K07301	12.0
K00797	1.0
K06393	18.0
K06395	11.0
K06394	10.0
K06397	35.0
K06396	28.0
K01726	76.0
K01448	126.0
K14218	8.0
K11175	14.0
K00794	1.0
K05936	13.0
K03111	246.0
K02904	130.0
K00793	0.0
K02906	264.0
K02950	253.0
K03553	26.0
K15739	0.0
K15738	9.0
K01881	123.0
K01928	27.0
K01886	26.0
K01887	24.0
K08591	24.0
K01226	416.0
K02961	113.0
K16651	7.0
K15633	57.0
K01222	17.0
K01223	125.0
K00763	34.0
K00858	15.0
K04485	23.0
K02759	31.0
K01269	13.0
K02755	95.0
K02756	0.0
K01409	26.0
K01011	19.0
K01159	2.0
K15023	102.0
K07496	26.0
K00939	194.0
K00936	18.0
K00620	0.0
K00627	6.0
K00626	320.0
K00930	0.0
K06410	152.0
K06896	2.0
K07238	14.0
K06898	1.0
K02965	187.0
K02992	228.0
K03412	9.0
K02996	168.0
K02994	166.0
K06714	6.0
K15024	86.0
K11070	3.0
K11071	3.0
K15986	71.0
K02556	63.0
K02470	29.0
K05311	67.0
K01958	35.0
K02838	57.0
K02477	4.0
K02478	4.0
K03574	25.0
K01270	198.0
K03572	10.0
K03570	21.0
K17464	1.0
K01714	235.0
K01715	272.0
K03589	2.0
K01652	5.0
K02909	108.0
K02874	151.0
K02876	198.0
K03976	1.0
K03977	18.0
K02963	212.0
K00656	166.0
K00657	15.0
K03978	22.0
K00655	17.0
K02878	135.0
K02879	161.0
K00651	6.0
K07281	35.0
K07282	5.0
K02051	14.0
K02437	148.0
K06436	108.0
K08217	0.0
K06438	20.0
K02191	9.0
K03500	4.0
K07533	27.0
K01463	5.0
K02372	26.0
K02371	36.0
K02907	123.0
K03601	6.0
K00086	5.0
K03710	23.0
K02038	1.0
K00088	46.0
K03602	4.0
K08384	23.0
K03488	8.0
K09748	21.0
K01875	43.0
K02902	80.0
K16850	83.0
K06023	7.0
K01878	33.0
K03481	4.0
K09747	29.0
K03484	4.0
K06024	19.0
K06416	81.0
K04023	0.0
K09779	38.0
K04026	0.0
K04029	9.0
K04028	0.0
K13292	2.0
K05919	110.0
K00019	38.0
K03475	46.0
K07056	4.0
K07050	3.0
K07053	0.0
K03809	11.0
K06412	188.0
K00012	18.0
K00013	5.0
K00014	4.0
K07058	6.0
K03800	21.0
K03524	1.0
K03154	1.0
K03624	41.0
K03625	10.0
K03150	85.0
K06942	21.0
K03621	30.0
K03526	8.0
K03091	205.0
K03090	14.0
K01791	4.0
K03629	26.0
K00839	3.0
K02304	2.0
K01693	2.0
K07813	7.0
K03803	20.0
K03478	24.0
K15634	4.0
K03399	8.0
K06518	4.0
K03496	121.0
K01874	24.0
K00278	2.0
K03652	10.0
K04096	5.0
K03650	7.0
K03657	47.0
K01662	12.0
K03654	4.0
K00575	8.0
K00574	16.0
K01304	6.0
K01118	9.0
K00975	67.0
K00974	3.0
K02650	11.0
K02653	11.0
K02654	8.0
K04477	10.0
K11741	1.0
K00878	1.0
K07636	17.0
K07090	12.0
K00873	33.0
K07099	2.0
K00876	30.0
K02411	51.0
K09888	62.0
K02039	1.0
K06201	6.0
K02954	72.0
K06207	27.0
K14652	1.0
K14228	0.0
K14229	54.0
K14227	20.0
K01151	5.0
K02959	84.0
K04488	43.0
K03315	7.0
K03778	74.0
K11636	1.0
K00882	18.0
K01271	220.0
K11635	1.0
K02594	0.0
K01754	101.0
K06978	6.0
K01756	21.0
K02009	14.0
K02008	9.0
K01752	19.0
K07979	7.0
K02005	23.0
K02004	42.0
K02007	16.0
K02006	16.0
K01759	13.0
K02003	7.0
K06976	5.0
K07082	12.0
K00759	16.0
K00611	0.0
K00616	37.0
K06871	355.0
K07085	77.0
K06950	17.0
K07088	16.0
K07089	29.0
K01464	9.0
K00756	7.0
K03797	22.0
K07574	15.0
K00837	618.0
K08600	1.0
K08602	61.0
K02773	10.0
K09758	10.0
K14138	115.0
K09762	44.0
K01056	5.0
K06379	78.0
K10819	4.0
K08070	12.0
K06374	6.0
K06373	3.0
K03723	6.0
K02500	2.0
K02501	3.0
K02502	1.0
K02503	63.0
K07491	2.0
K14170	1.0
K14225	17.0
K02217	134.0
K02968	95.0
K07240	47.0
K00691	6.0
K01624	326.0
K01625	53.0
K01628	1.0
K01809	5.0
K11203	25.0
K11202	27.0
K01933	19.0
K03734	3.0
K00058	2.0
K00059	35.0
K06971	1.0
K11752	1.0
K00057	21.0
K12941	9.0
K00052	1.0
K12942	0.0
K07150	12.0
K00688	43.0
K03530	144.0
K03531	69.0
K03536	32.0
K03537	8.0
K00681	5.0
K07010	0.0
K02825	2.0
K07012	22.0
K07402	20.0
K02822	38.0
K11189	72.0
K09685	20.0
K03210	61.0
K03217	55.0
K03216	7.0
K03215	6.0
K03742	11.0
K03705	23.0
K05823	26.0
K06378	51.0
K03666	30.0
K03664	51.0
K12267	25.0
K09772	72.0
K09773	64.0
K02348	4.0
K06158	6.0
K02221	51.0
K05837	65.0
K06015	15.0
K02342	10.0
K04043	64.0
K02340	5.0
K02662	7.0
K02346	4.0
K04074	64.0
K02379	30.0
K06897	2.0
K01808	38.0
K00532	31.0
K03695	9.0
K00537	13.0
K04041	26.0
K07038	7.0
K00615	172.0
K01803	49.0
K06012	9.0
K01805	12.0
K03699	36.0
K01750	20.0
K03324	18.0
K05832	2.0
K09770	32.0
K07052	11.0
K05515	32.0
K03060	24.0
K05340	1.0
K05833	1.0
K01243	31.0
K01751	12.0
K14188	11.0
K00366	6.0
K03106	43.0
K03101	8.0
K03100	71.0
K02919	62.0
K04759	206.0
K06162	0.0
K01734	47.0
K02911	87.0
K02916	107.0
K02914	47.0
K04757	14.0
K01239	12.0
K02990	196.0
K16787	18.0
K16786	19.0
K16785	16.0
K15583	227.0
K00226	5.0
K00800	3.0
K01893	22.0
K01892	23.0
K00901	18.0
K01126	7.0
K02768	74.0
K02769	30.0
K09703	4.0
K02687	8.0
K01142	36.0
K02760	49.0
K01501	35.0
K02763	5.0
K07738	7.0
K00948	83.0
K06217	17.0
K00821	0.0
K00820	84.0
K00823	24.0
K00942	16.0
K00943	5.0
K00941	1.0
K03470	4.0
K06333	638.0
K01620	28.0
K01091	4.0
K06334	813.0
K06889	27.0
K09963	1.0
K11749	23.0
K08884	12.0
K10947	1.0
K03979	12.0
K11069	7.0
K11068	26.0
K01488	4.0
K02619	8.0
K01890	40.0
K01520	8.0
K11063	15.0
K09913	58.0
K14665	0.0
K01480	2.0
K09698	18.0
K13820	48.0
K01664	8.0
K06901	25.0
K10441	3.0
K03569	72.0
K03568	4.0
K02469	33.0
K03565	2.0
K06909	0.0
K03740	6.0
K00762	12.0
K01934	10.0
K00760	19.0
K00761	32.0
K01462	13.0
K00767	1.0
K00764	18.0
K00765	2.0
K02227	6.0
K03077	4.0
K00768	27.0
K01704	0.0
K01703	1.0
K16203	26.0
K02863	217.0
K04072	95.0
K14761	21.0
K02860	10.0
K02867	145.0
K07447	14.0
K07444	6.0
K02864	245.0
K00645	35.0
K16926	0.0
K16923	93.0
K06346	61.0
K02040	9.0
K05540	5.0
K02226	20.0
K02049	2.0
K02050	83.0
K02388	42.0
K02389	44.0
K03701	9.0
K02387	36.0
K03703	3.0
K03702	7.0
K03110	23.0
K03704	630.0
K03310	10.0
K03706	84.0
K03499	10.0
K03498	10.0
K01963	44.0
K01962	37.0
K01961	58.0
K06196	5.0
K06153	23.0
K00648	30.0
K03571	21.0
K03495	12.0
K03497	38.0
K07160	0.0
K16898	10.0
K03816	5.0
K00003	3.0
K04019	0.0
K00001	12.0
K03588	46.0
K02343	24.0
K00161	3.0
K00162	5.0
K00008	57.0
K02547	3.0
K03406	15.0
K03407	15.0
K07067	20.0
K07741	0.0
K05967	18.0
K03408	18.0
K07742	30.0
K03367	8.0
K03810	4.0
