compound_code	compound_name	cumulative_metabolite_score	consumption_score	production_score	percentile
C05763	trans-Hexadec-2-enoyl-[acp]	-6.08727533224	7.304	-7.82	60.0
C05762	3-Oxohexadecanoyl-[acp]	9.5528119234	9.553	0.0	80.0
C00361	dGDP	11.6598090687	11.66	0.0	90.0
C05768	Coproporphyrinogen_I	-1.0	0.0	-1.0	50.0
C00332	Acetoacetyl-CoA	6.24913637724	6.274	-0.403	60.0
C05807	2-Polyprenylphenol	9.17998315125	9.18	0.0	80.0
C00006	NADP+	10.8359125403	10.837	-0.585	90.0
C02992	L-Threonyl-tRNA(Thr)	-10.3194643687	0.0	-10.319	90.0
C00179	Agmatine	-8.53683863189	0.0	-8.537	70.0
C00178	Thymine	9.10075416373	9.106	-1.0	80.0
C02995	Maltose_6'-phosphate	11.781	11.781	0.0	90.0
C20378	Enoylpimeloyl-[acp]_methyl_ester	8.40989544448	9.145	-7.82	70.0
C03090	5-Phosphoribosylamine	6.88031464667	6.943	-2.379	60.0
C04260	O-D-Alanyl-poly(ribitol_phosphate)	-10.325	0.0	-10.325	90.0
C01035	4-Guanidinobutanoate	-8.539	0.0	-8.539	70.0
C20248	7-Carboxy-7-carbaguanine	5.954	5.954	0.0	60.0
C07086	Phenylacetic_acid	-4.58167800181	8.443	-8.539	60.0
C01077	O-Acetyl-L-homoserine	10.349	10.349	0.0	90.0
C02972	Dihydrolipoylprotein	11.5746904042	11.575	0.0	90.0
C01079	Protoporphyrinogen_IX	-7.40117164467	0.0	-7.401	70.0
C11435	4-(Cytidine_5'-diphospho)-2-C-methyl-D-erythritol	5.58492804677	6.481	-5.369	60.0
C11436	2-Phospho-4-(cytidine_5'-diphospho)-2-C-methyl-D-erythritol	-6.30366806932	3.369	-6.481	60.0
C00857	Deamino-NAD+	7.42692952829	8.175	-6.87	70.0
C11432	1-Phenanthrol	3.585	3.585	0.0	50.0
C11433	1-Methoxyphenanthrene	-3.585	0.0	-3.585	60.0
C04419	Carboxybiotin-carboxyl-carrier_protein	9.054	9.054	0.0	80.0
C04823	1-(5'-Phosphoribosyl)-5-amino-4-(N-succinocarboxamide)-imidazole	8.77133448802	8.784	-2.0	70.0
C04824	Lipid_X	6.10843785163	6.108	0.0	60.0
C04411	(2R,3S)-3-Isopropylmalate	7.343	7.343	0.0	60.0
C01172	beta-D-Glucose_6-phosphate	-9.81846402054	0.415	-9.821	80.0
C03393	4-Phospho-D-erythronate	4.75490791479	4.858	-1.0	60.0
C01177	Inositol_1-phosphate	10.315126103	10.315	0.0	90.0
C18796	(2R)-2-Hydroxy-2-methylbutanenitrile	-11.916	0.0	-11.916	90.0
C08334	Lotaustralin	11.916	11.916	0.0	90.0
C03415	N2-Succinyl-L-ornithine	7.451	7.451	0.0	70.0
C06113	L-Aspartyl-tRNA(Asn)	-9.171	0.0	-9.171	80.0
C14144	5-Carboxy-2-pentenoyl-CoA	1.585	1.585	0.0	50.0
C03892	Phosphatidylglycerophosphate	-8.22865129357	0.0	-8.229	70.0
C02412	Glycyl-tRNA(Gly)	-9.65082319233	0.0	-9.651	80.0
C00680	meso-2,6-Diaminoheptanedioate	7.63316165466	7.644	-0.585	70.0
C00683	(S)-Methylmalonyl-CoA	8.678	8.678	0.0	70.0
C02553	L-Seryl-tRNA(Ser)	-10.583950186	0.0	-10.584	90.0
C00688	dTDP-4-dehydro-6-deoxy-beta-L-mannose	-5.77348324605	5.595	-6.687	60.0
C05378	beta-D-Fructose_1,6-bisphosphate	13.9117031832	13.912	0.0	90.0
C00448	trans,trans-Farnesyl_diphosphate	-5.36855088295	6.774	-7.236	60.0
C05276	trans-Oct-2-enoyl-CoA	-0.848	0.0	-0.848	50.0
C20238	(2R)-Ethylmalonyl-CoA	-9.379	0.0	-9.379	80.0
C04349	(4S)-4,6-Dihydroxy-2,5-dioxohexanoate	-9.963	0.0	-9.963	80.0
C00512	S-Benzoate_coenzyme_A	-7.864	0.0	-7.864	70.0
C18310	3-Chloro-2-methylmaleylacetate	-1.585	0.0	-1.585	50.0
C00514	D-Mannonate	7.248	7.248	0.0	60.0
C14298	Bis(4-hydroxyphenyl)methane	1.585	1.585	0.0	50.0
C04882	UDP-N-acetylmuramoyl-L-alanyl-D-glutamyl-6-carboxy-L-lysyl-D-alanyl-D-alanine	6.49112433393	7.434	-6.375	60.0
C00519	Hypotaurine	-8.414	0.0	-8.414	70.0
C00921	Dihydropteroate	-1.0	8.017	-8.028	50.0
C04294	5-(2-Hydroxyethyl)-4-methylthiazole	1.0	1.0	0.0	50.0
C03586	2-Oxo-2,3-dihydrofuran-5-acetate	-8.823	0.0	-8.823	80.0
C00458	dCTP	-10.2885425827	7.271	-10.457	90.0
C04895	7,8-Dihydroneopterin_3'-triphosphate	7.91095033711	7.911	0.0	70.0
C04896	5-(5-Phospho-D-ribosylaminoformimino)-1-(5-phosphoribosyl)-imidazole-4-carboxamide	-6.459	0.0	-6.459	60.0
C13638	1-(4'-Hydroxyphenyl)ethanol	9.51	9.51	0.0	80.0
C00356	(S)-3-Hydroxy-3-methylglutaryl-CoA	-3.332	0.0	-3.332	60.0
C00455	Nicotinamide_D-ribonucleotide	7.94529450386	8.701	-7.407	70.0
C00338	Lipopolysaccharide	1.0	1.0	0.0	50.0
C15973	Enzyme_N6-(dihydrolipoyl)lysine	11.6520229354	11.652	0.0	90.0
C15972	Enzyme_N6-(lipoyl)lysine	-10.2778599923	2.0	-10.283	90.0
C00330	Deoxyguanosine	9.29085552369	9.291	0.0	80.0
C00333	D-Galacturonate	8.51189603821	8.512	0.0	70.0
C12739	5'-Deoxy-5-fluorouridine	-7.7	0.0	-7.7	70.0
C00334	4-Aminobutanoate	-6.42251514477	8.004	-8.42	60.0
C00337	(S)-Dihydroorotate	-8.64380568914	0.0	-8.644	70.0
C04121	CMP-3-deoxy-D-manno-octulosonate	8.75868908303	8.759	0.0	70.0
C00350	Phosphatidylethanolamine	0.222	0.222	0.0	50.0
C00636	D-Mannose_1-phosphate	-8.472	0.0	-8.472	70.0
C00631	2-Phospho-D-glycerate	-8.61804446059	0.0	-8.618	70.0
C00632	3-Hydroxyanthranilate	2.7	2.7	0.0	50.0
C05974	2-Acyl-sn-glycero-3-phosphoserine	-1.0	0.0	-1.0	50.0
C04046	3-D-Glucosyl-1,2-diacylglycerol	10.202	10.202	0.0	90.0
C01594	Linamarin	11.916	11.916	0.0	90.0
C05973	2-Acyl-sn-glycero-3-phosphoethanolamine	-1.0	0.0	-1.0	50.0
C00208	Maltose	11.2299099919	11.518	-9.052	90.0
C00204	2-Dehydro-3-deoxy-D-gluconate	5.44315829678	5.508	-1.0	60.0
C01213	(R)-Methylmalonyl-CoA	8.56364610978	8.564	0.0	70.0
C01212	UDP-N-acetylmuramoyl-L-alanine	8.34657794531	8.347	0.0	70.0
C07490	Trichloroethanol	-12.2710503857	0.0	-12.271	90.0
C00025	L-Glutamate	8.7478014048	8.748	0.0	70.0
C00024	Acetyl-CoA	-12.287474601	5.82	-12.304	90.0
C00148	L-Proline	7.43682333026	7.437	0.0	70.0
C00149	(S)-Malate	-9.59070523333	7.775	-9.951	80.0
C00021	S-Adenosyl-L-homocysteine	8.82597557493	9.226	-7.18	80.0
C00020	AMP	-7.15570267971	6.414	-7.832	60.0
C00022	Pyruvate	5.98054169319	7.442	-6.791	60.0
C00143	5,10-Methylenetetrahydrofolate	-4.29870491583	5.708	-6.169	60.0
C00140	N-Acetyl-D-glucosamine	5.24799856481	5.248	0.0	60.0
C00141	3-Methyl-2-oxobutanoic_acid	-8.40959483792	6.315	-8.713	70.0
C00029	UDP-glucose	-11.0942090374	0.0	-11.094	90.0
C00147	Adenine	8.51692279064	8.517	0.0	70.0
C00144	GMP	-7.19524668457	7.799	-8.528	70.0
C05984	2-Hydroxybutanoic_acid	12.86	12.86	0.0	90.0
C14315	Anthracene	1.585	1.585	0.0	50.0
C06311	Galactitol_1-phosphate	-8.52317842211	1.0	-8.531	70.0
C04631	UDP-N-acetyl-3-(1-carboxyvinyl)-D-glucosamine	-9.13835512485	0.0	-9.138	80.0
C04633	(3R)-3-Hydroxypalmitoyl-[acyl-carrier_protein]	-9.67479485773	0.0	-9.675	80.0
C02737	Phosphatidylserine	3.41507904658	3.663	-1.0	50.0
C00312	L-Xylulose	9.39828236849	9.398	0.0	80.0
C02739	1-(5-Phospho-D-ribosyl)-ATP	6.279	6.279	0.0	60.0
C05726	S-Substituted_L-cysteine	-10.2820760636	0.0	-10.282	90.0
C00700	XTP	10.953887734	10.954	0.0	90.0
C00705	dCDP	7.38954341426	7.93	-6.253	60.0
C06250	Holo-[carboxylase]	-8.66271966197	0.0	-8.663	80.0
C00641	1,2-Diacyl-sn-glycerol	7.976501865	7.977	0.0	70.0
C02637	3-Dehydroshikimate	-7.567	0.0	-7.567	70.0
C01801	Deoxyribose	11.2913817318	11.291	0.0	90.0
C01528	Hydrogen_selenide	-11.0443112225	0.0	-11.044	90.0
C04225	(Z)-But-2-ene-1,2,3-tricarboxylate	2.0	2.0	0.0	50.0
C00090	Catechol	-1.585	0.0	-1.585	50.0
C04752	2-Methyl-4-amino-5-hydroxymethylpyrimidine_diphosphate	4.755	4.755	0.0	60.0
C04751	1-(5-Phospho-D-ribosyl)-5-amino-4-imidazolecarboxylate	-7.60029075639	2.0	-7.63	70.0
C04454	5-Amino-6-(5'-phospho-D-ribitylamino)uracil	-4.644	0.0	-4.644	60.0
C01131	L-Rhamnulose_1-phosphate	4.087	4.087	0.0	60.0
C01132	N-Acetyl-D-galactosamine	0.737	0.737	0.0	50.0
C06037	Digalactosyl-diacylglycerol	9.95432158807	9.954	0.0	80.0
C03511	L-Phenylalanyl-tRNA(Phe)	-9.53821150311	0.0	-9.538	80.0
C06032	D-erythro-3-Methylmalate	7.233	7.233	0.0	60.0
C05901	Piceatannol	-1.585	0.0	-1.585	50.0
C05659	5-Methoxytryptamine	-3.585	0.0	-3.585	60.0
C03287	L-Glutamyl_5-phosphate	7.6179782409	7.948	-5.658	70.0
C05593	3-Hydroxyphenylacetate	0.585	0.585	0.0	50.0
C03125	L-Cysteinyl-tRNA(Cys)	-8.98860744196	0.0	-8.989	80.0
C03127	L-Isoleucyl-tRNA(Ile)	-9.85292592152	0.0	-9.853	80.0
C02222	2-Maleylacetate	-1.399	0.0	-1.399	50.0
C03692	1,2-Diacyl-3-beta-D-galactosyl-sn-glycerol	-9.95432158807	0.0	-9.954	80.0
C20373	3-Hydroxyglutaryl-[acp]_methyl_ester	-10.5352101483	0.0	-10.535	90.0
C20372	3-Ketoglutaryl-[acp]_methyl_ester	9.93650993471	9.937	0.0	80.0
C20377	3-Hydroxypimeloyl-[acp]_methyl_ester	-10.5352101483	0.0	-10.535	90.0
C20376	3-Ketopimeloyl-[acp]_methyl_ester	9.93650993471	9.937	0.0	80.0
C20375	Glutaryl-[acp]_methyl_ester	7.35715096042	8.294	-7.229	60.0
C20374	Enoylglutaryl-[acp]_methyl_ester	8.40989544448	9.145	-7.82	70.0
C05596	p-Hydroxyphenylacetylglycine	-7.864	0.0	-7.864	70.0
C16519	2-Succinyl-5-enolpyruvyl-6-hydroxy-3-cyclohexene-1-carboxylate	-7.15	0.0	-7.15	60.0
C01235	alpha-D-Galactosyl-(1->3)-1D-myo-inositol	9.95432158807	9.954	0.0	80.0
C06206	Benzoyl_phosphate	1.0	1.0	0.0	50.0
C05399	Melibiitol	9.95432158807	9.954	0.0	80.0
C00802	Oxalureate	-1.0	0.0	-1.0	50.0
C03722	Quinolinate	6.22903784162	6.267	-1.0	60.0
C04257	N-Acetyl-D-mannosamine_6-phosphate	10.495	10.495	0.0	90.0
C00966	2-Dehydropantoate	6.25958637716	6.315	-1.585	60.0
C02282	Glutaminyl-tRNA	9.171	9.171	0.0	80.0
C00418	(R)-Mevalonate	-1.503	0.0	-1.503	50.0
C04916	N-(5'-Phospho-D-1'-ribulosylformimino)-5-amino-1-(5''-phospho-D-ribosyl)-4-imidazolecarboxamide	3.585	3.585	0.0	50.0
C04919	2,3,2'3'-Tetrakis(3-hydroxytetradecanoyl)-D-glucosaminyl-1,6-beta-D-glucosamine_1,4'-bisphosphate	8.84262519231	8.843	0.0	80.0
C00415	Dihydrofolate	2.22245134806	2.585	-0.415	50.0
C00416	Phosphatidate	8.34578248189	9.23	-8.105	70.0
C00410	Progesterone	8.093	8.093	0.0	70.0
C01005	O-Phospho-L-serine	-9.195	0.0	-9.195	80.0
C03460	2-Methylprop-2-enoyl-CoA	1.585	1.585	0.0	50.0
C19975	2-Oxepin-2(3H)-ylideneacetyl-CoA	1.0	1.0	0.0	50.0
C00037	Glycine	9.24902188622	9.442	-6.448	80.0
C17949	N-Acetyldemethylphosphinothricin	-8.19	0.0	-8.19	70.0
C04851	MurAc(oyl-L-Ala-D-gamma-Glu-L-Lys-D-Ala-D-Ala)-diphospho-undecaprenol	6.89498734799	7.17	-4.643	60.0
C11949	3-Isopropylbut-3-enoyl-CoA	-7.864	0.0	-7.864	70.0
C03344	2-Methylacetoacetyl-CoA	-1.585	0.0	-1.585	50.0
C09880	alpha-Pinene	1.585	1.585	0.0	50.0
C00993	D-Alanyl-D-alanine	-12.2659118847	6.358	-12.29	90.0
C01798	D-Glucoside	11.916	11.916	0.0	90.0
C10700	4'-Hydroxyacetophenone	-9.51	0.0	-9.51	80.0
C04039	2,3-Dihydroxy-3-methylbutanoate	-10.1073867284	1.0	-10.11	90.0
C04006	1D-myo-Inositol_3-phosphate	10.315126103	10.315	0.0	90.0
C02565	N-Methylhydantoin	-1.0	0.0	-1.0	50.0
C00627	Pyridoxine_phosphate	-12.0929343892	0.0	-12.093	90.0
C02686	Galactosylceramide	-9.74622093436	0.0	-9.746	80.0
C03263	Coproporphyrinogen_III	7.384	7.384	0.0	60.0
C00243	Lactose	9.83571072977	9.836	0.0	80.0
C00242	Guanine	8.49376376207	8.5	-0.652	70.0
C00245	Taurine	-9.35472521238	0.0	-9.355	80.0
C11941	Pinocarveol	-1.585	0.0	-1.585	50.0
C00249	Hexadecanoic_acid	10.073	10.073	0.0	80.0
C00624	N-Acetyl-L-glutamate	7.889	7.889	0.0	70.0
C16587	3-Carbamoyl-2-phenylpropionaldehyde	-12.2710503857	0.0	-12.271	90.0
C16586	2-Phenyl-1,3-propanediol_monocarbamate	12.2710503857	12.271	0.0	90.0
C00568	4-Aminobenzoate	8.10849260631	8.108	0.0	70.0
C01097	D-Tagatose_6-phosphate	12.3066581356	12.307	-1.0	90.0
C00561	Mandelonitrile	-11.916	0.0	-11.916	90.0
C01094	D-Fructose_1-phosphate	14.2830595164	14.283	-1.222	90.0
C01721	L-Fuculose	1.0	1.0	0.0	50.0
C01092	8-Amino-7-oxononanoate	-8.46331537446	0.0	-8.463	70.0
C00068	Thiamin_diphosphate	-6.97831245633	8.11	-8.652	60.0
C00342	Thioredoxin	-11.2434185698	2.485	-11.247	90.0
C00343	Thioredoxin_disulfide	11.315631002	11.318	-2.322	90.0
C00344	Phosphatidylglycerol	8.2806392155	8.281	0.0	70.0
C00345	6-Phospho-D-gluconate	10.8940056906	10.896	-1.0	90.0
C05684	Selenite	11.9593355485	11.959	0.0	90.0
C00061	FMN	1.322	1.322	0.0	50.0
C00063	CTP	11.4670168732	11.467	0.0	90.0
C05689	Se-Methyl-L-selenocysteine	10.2019502141	10.202	0.0	90.0
C00065	L-Serine	-9.31202215507	0.1	-9.314	80.0
C00064	L-Glutamine	0.698467108504	2.198	-2.38	50.0
C00066	tRNA	9.20728921626	9.207	0.0	80.0
C16633	5-Fluorouridine	9.95127770909	9.959	-2.322	80.0
C16631	alpha-Fluoro-beta-ureidopropionic_acid	-1.585	0.0	-1.585	50.0
C04677	1-(5'-Phosphoribosyl)-5-amino-4-imidazolecarboxamide	8.439314765	8.439	0.0	70.0
C16635	5'-Deoxy-5-fluorocytidine	7.7	7.7	0.0	70.0
C16634	5-Fluorouridine_monophosphate	-10.2443606304	0.0	-10.244	90.0
C19673	Malonyl-[acp]_methyl_ester	9.73322107759	9.733	0.0	80.0
C00233	4-Methyl-2-oxopentanoate	-7.941	0.0	-7.941	70.0
C05924	Molybdopterin	-1.0	0.0	-1.0	50.0
C00740	D-Serine	1.0	1.0	0.0	50.0
C00741	Diacetyl	-11.584	0.0	-11.584	90.0
C04171	(2S,3S)-2,3-Dihydro-2,3-dihydroxybenzoate	-1.0	0.0	-1.0	50.0
C04079	N-((R)-Pantothenoyl)-L-cysteine	9.01434161343	9.014	0.0	80.0
C16468	(2E)-5-Methylhexa-2,4-dienoyl-CoA	1.585	1.585	0.0	50.0
C00669	gamma-L-Glutamyl-L-cysteine	-9.60524624288	0.0	-9.605	80.0
C01267	3-(Imidazol-4-yl)-2-oxopropyl_phosphate	7.672	7.672	0.0	70.0
C01269	5-O-(1-Carboxyvinyl)-3-phosphoshikimate	6.033	6.033	0.0	60.0
C00663	beta-D-Glucose_1-phosphate	-8.574	0.0	-8.574	70.0
C02163	L-Arginyl-tRNA(Arg)	-8.37908367793	0.0	-8.379	70.0
C00988	2-Phosphoglycolate	1.0	1.0	0.0	50.0
C00114	Choline	-9.57919244369	0.0	-9.579	80.0
C00117	D-Ribose_5-phosphate	9.71853238993	10.16	-8.238	80.0
C00116	Glycerol	-7.02441061252	0.0	-7.024	60.0
C00111	Glycerone_phosphate	11.2570425892	11.311	-6.556	90.0
C02380	6-Mercaptopurine	10.4512711325	10.451	0.0	90.0
C00112	CDP	-7.50311552579	5.513	-7.827	70.0
C00119	5-Phospho-alpha-D-ribose_1-diphosphate	-11.1834481642	3.358	-11.19	90.0
C00118	D-Glyceraldehyde_3-phosphate	-12.9387665945	7.9	-12.982	90.0
C03688	Apo-[acyl-carrier-protein]	9.901	9.901	0.0	80.0
C03492	D-4'-Phosphopantothenate	7.33982930909	7.366	-1.585	60.0
C00231	D-Xylulose_5-phosphate	-7.29598922316	7.802	-8.571	70.0
C00232	Succinate_semialdehyde	-5.82205554965	0.341	-5.854	60.0
C05750	3-Oxooctanoyl-[acp]	9.5528119234	9.553	0.0	80.0
C03160	2-Succinylbenzoyl-CoA	-7.04488957051	2.585	-7.109	60.0
C05752	Octanoyl-[acp]	5.24933246566	7.555	-7.229	60.0
C05753	3-Oxodecanoyl-[acp]	9.5528119234	9.553	0.0	80.0
C05754	trans-Dec-2-enoyl-[acp]	-6.08727533224	7.304	-7.82	60.0
C05755	Decanoyl-[acp]	6.62997787964	7.96	-7.229	60.0
C05756	3-Oxododecanoyl-[acp]	9.93650993471	9.937	0.0	80.0
C05757	(R)-3-Hydroxydodecanoyl-[acp]	-9.98132708937	0.0	-9.981	90.0
C05758	trans-Dodec-2-enoyl-[acp]	-6.08727533224	7.304	-7.82	60.0
C05759	3-Oxotetradecanoyl-[acp]	9.93650993471	9.937	0.0	80.0
C05279	trans,cis-Lauro-2,6-dienoyl-CoA	-2.0	0.0	-2.0	60.0
C05813	2-Octaprenyl-6-methoxy-1,4-benzoquinone	8.63624486551	8.636	0.0	70.0
C18172	Carboxyspermidine	4.322	4.322	0.0	60.0
C05811	2-Octaprenyl-6-hydroxyphenol	-9.17998315125	0.0	-9.18	80.0
C05810	2-Octaprenylphenol	9.17998315125	9.18	0.0	80.0
C00188	L-Threonine	-7.88098653115	6.235	-8.281	70.0
C00189	Ethanolamine	-9.57919244369	0.0	-9.579	80.0
C02702	L-Prolyl-tRNA(Pro)	-10.3507575565	0.0	-10.351	90.0
C00184	Glycerone	9.64071357288	9.641	0.0	80.0
C00185	Cellobiose	11.916	11.916	0.0	90.0
C00183	L-Valine	-5.75958144063	0.0	-5.76	60.0
C03794	N6-(1,2-Dicarboxyethyl)-AMP	-4.34530372748	5.634	-6.129	60.0
C00181	D-Xylose	9.66932538985	9.669	0.0	80.0
C02909	(2-Naphthyl)methanol	12.218655704	12.219	0.0	90.0
C00010	CoA	8.85530928537	8.97	-5.26	80.0
C16551	Alcophosphamide	-12.2710503857	0.0	-12.271	90.0
C00158	Citrate	-7.99368094408	0.162	-8.0	70.0
C07091	cis-Acetylacrylate	-1.585	0.0	-1.585	50.0
C04352	(R)-4'-Phosphopantothenoyl-L-cysteine	5.64424492188	5.728	-1.585	60.0
C00618	3-Dehydro-L-gulonate	1.0	1.0	0.0	50.0
C05338	4-Hydroxyphenylacetyl-CoA	7.864	7.864	0.0	70.0
C05273	trans-Tetradec-2-enoyl-CoA	-0.848	0.0	-0.848	50.0
C01165	L-Glutamate_5-semialdehyde	-5.066	0.0	-5.066	60.0
C16348	cis-3-Chloroallyl_aldehyde	-10.245	0.0	-10.245	90.0
C18309	3-Chloro-2-methyldienelactone	1.585	1.585	0.0	50.0
C18174	Carboxynorspermidine	4.322	4.322	0.0	60.0
C01161	3,4-Dihydroxyphenylacetate	0.585	0.585	0.0	50.0
C05272	trans-Hexadec-2-enoyl-CoA	-0.788	0.0	-0.788	50.0
C00327	L-Citrulline	8.09913237993	8.099	0.0	70.0
C00842	dTDP-glucose	-6.37506247319	0.0	-6.375	60.0
C02442	N-Methyltyramine	3.585	3.585	0.0	50.0
C05271	trans-Hex-2-enoyl-CoA	-0.848	0.0	-0.848	50.0
C05980	Cardiolipin	-9.0167697712	0.0	-9.017	80.0
C05100	3-Ureidoisobutyrate	-1.585	0.0	-1.585	50.0
C06142	1-Butanol	-9.51	0.0	-9.51	80.0
C02291	L-Cystathionine	9.55785811653	9.558	0.0	80.0
C09815	Benzamide	8.539	8.539	0.0	70.0
C16688	Sucrose_6-phosphate	-9.226	0.0	-9.226	80.0
C05275	trans-Dec-2-enoyl-CoA	-0.848	0.0	-0.848	50.0
C05823	3-Mercaptolactate	-12.86	0.0	-12.86	90.0
C03546	myo-Inositol_4-phosphate	10.315126103	10.315	0.0	90.0
C20239	6-Carboxy-5,6,7,8-tetrahydropterin	-7.516	0.0	-7.516	70.0
C06715	3-Oxopimeloyl-CoA	7.864	7.864	0.0	70.0
C05539	N-Acetyl-L-2-amino-6-oxopimelate	7.921	7.921	0.0	70.0
C03078	4-Guanidinobutanamide	8.539	8.539	0.0	70.0
C14519	1-Hydroxypyrene	3.585	3.585	0.0	50.0
C11437	1-Deoxy-D-xylulose_5-phosphate	-6.304	0.0	-6.304	60.0
C16273	3-Hydroxy-5-oxohexanoyl-CoA	7.864	7.864	0.0	70.0
C05751	trans-Oct-2-enoyl-[acp]	-6.08727533224	7.304	-7.82	60.0
C16237	Protein_N6-(lipoyl)lysine	-11.52415395	6.938	-11.583	90.0
C01290	beta-D-Galactosyl-(1->4)-beta-D-glucosyl-(1<->1)-ceramide	9.9913468953	9.991	0.0	80.0
C00931	Porphobilinogen	1.585	1.585	0.0	50.0
C01096	Sorbitol_6-phosphate	-10.9147597331	1.585	-10.917	90.0
C04327	4-Methyl-5-(2-phosphoethyl)-thiazole	-3.54438706436	0.0	-3.544	60.0
C00092	D-Glucose_6-phosphate	-11.520568787	0.0	-11.521	90.0
C16239	Lipoyl-[acp]	5.183	5.183	0.0	60.0
C18239	Precursor_Z	1.0	1.0	0.0	50.0
C00446	alpha-D-Galactose_1-phosphate	-8.390952878	0.0	-8.391	70.0
C00445	5,10-Methenyltetrahydrofolate	-6.19754633134	5.358	-6.838	60.0
C01762	Xanthosine	9.39762760155	9.403	-1.222	80.0
C00441	L-Aspartate_4-semialdehyde	-3.41872465628	6.002	-6.225	60.0
C00440	5-Methyltetrahydrofolate	6.17353886418	6.174	0.0	60.0
C19878	D-glycero-alpha-D-manno-Heptose_7-phosphate	-1.0	0.0	-1.0	50.0
C00526	Deoxyuridine	9.43525069411	9.64	-6.722	80.0
C00527	Glutaryl-CoA	-7.87633238622	0.0	-7.876	70.0
C11453	2-C-Methyl-D-erythritol_2,4-cyclodiphosphate	7.547	7.547	0.0	70.0
C00522	(R)-Pantoate	-4.926	0.0	-4.926	60.0
C00831	Pantetheine	9.01434161343	9.014	0.0	80.0
C16220	3-Hydroxyoctadecanoyl-[acp]	-10.5352101483	0.0	-10.535	90.0
C00689	alpha,alpha'-Trehalose_6-phosphate	8.8267738825	8.827	0.0	80.0
C01024	Hydroxymethylbilane	7.422	7.422	0.0	70.0
C16221	(2E)-Octadecenoyl-[acp]	8.66095084871	9.301	-7.82	70.0
C01190	beta-D-Glucosyl-(1<->1)-ceramide	-9.81548024539	0.0	-9.815	80.0
C12838	trans-4-Carboxymethylenebut-2-en-4-olide	1.585	1.585	0.0	50.0
C00009	Orthophosphate	-7.66561315812	0.0	-7.666	70.0
C18216	4-Hydroxyphenyl-4-hydroxybenzoate	-1.585	0.0	-1.585	50.0
C00186	(S)-Lactate	11.275	11.275	0.0	90.0
C00957	Mercaptopyruvate	11.86	11.86	0.0	90.0
C06813	Nitrobenzene	1.585	1.585	0.0	50.0
C00644	D-Mannitol_1-phosphate	-8.06580886289	0.0	-8.066	70.0
C04133	N-Acetyl-L-glutamate_5-phosphate	6.0912890025	6.133	-1.0	60.0
C16154	UDP-L-Ara4FN	-1.0	0.0	-1.0	50.0
C03838	5'-Phosphoribosylglycinamide	-6.6794285316	6.622	-7.651	60.0
C05400	Epimelibiose	9.95432158807	9.954	0.0	80.0
C05401	3-beta-D-Galactosyl-sn-glycerol	9.95432158807	9.954	0.0	80.0
C05402	Melibiose	6.88232593615	6.882	0.0	60.0
C16155	UDP-L-Ara4O	-1.0	0.0	-1.0	50.0
C05404	D-Gal_alpha_1->6D-Gal_alpha_1->6D-Glucose	7.88877273727	7.889	0.0	70.0
C03939	Acetyl-[acyl-carrier_protein]	-8.10322576704	2.0	-8.124	70.0
C18048	N-Succinyl-L-citrulline	-7.451	0.0	-7.451	70.0
C00620	alpha-D-Ribose_1-phosphate	11.751938487	11.752	0.0	90.0
C11355	4-Amino-4-deoxychorismate	1.585	1.585	0.0	50.0
C05335	L-Selenomethionine	8.49578339586	8.96	-7.098	70.0
C01222	GDP-4-dehydro-6-deoxy-D-mannose	-7.18	0.0	-7.18	60.0
C00459	dTTP	-10.1644380214	1.511	-10.168	90.0
C00780	Serotonin	3.585	3.585	0.0	50.0
C18040	5alpha-Dihydrodeoxycorticosterone	-8.093	0.0	-8.093	70.0
C01228	Guanosine_3',5'-bis(diphosphate)	-8.72821220391	1.0	-8.735	80.0
C00239	dCMP	-6.18505425685	0.0	-6.185	60.0
C01346	dUDP	8.07709899304	8.077	0.0	70.0
C01345	dITP	-7.91350349369	5.209	-8.119	70.0
C01344	dIDP	11.1194794021	11.119	0.0	90.0
C00234	10-Formyltetrahydrofolate	-7.45608568883	1.222	-7.475	70.0
C00235	Dimethylallyl_diphosphate	6.79553947934	6.879	-2.722	60.0
C01613	Stachyose	9.77497224596	9.775	0.0	80.0
C00159	D-Mannose	13.6950198455	13.702	-6.007	90.0
C02839	L-Tyrosyl-tRNA(Tyr)	-9.71048209511	0.0	-9.71	80.0
C00062	L-Arginine	7.69878062317	8.81	-7.913	70.0
C00014	Ammonia	-5.53071729147	6.459	-7.068	60.0
C00015	UDP	-6.87642143745	6.17	-7.566	60.0
C00018	Pyridoxal_phosphate	-12.0829301521	0.0	-12.083	90.0
C00019	S-Adenosyl-L-methionine	-5.531	0.0	-5.531	60.0
C00153	Nicotinamide	-9.21390092432	0.0	-9.214	80.0
C00152	L-Asparagine	7.39300529443	7.905	-6.162	60.0
C00155	L-Homocysteine	-8.3088667379	0.0	-8.309	70.0
C00154	Palmitoyl-CoA	-10.073	0.0	-10.073	90.0
C05824	S-Sulfo-L-cysteine	-1.0	0.0	-1.0	50.0
C19846	Pimelyl-[acyl-carrier_protein]_methyl_ester	-9.9545160045	0.0	-9.955	80.0
C00194	Cobamide_coenzyme	-1.0	0.0	-1.0	50.0
C11811	1-Hydroxy-2-methyl-2-butenyl_4-diphosphate	-6.35804345946	3.322	-6.524	60.0
C00197	3-Phospho-D-glycerate	-9.19356425779	9.568	-10.393	80.0
